exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,post_cost_gap,mig_lambda,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h11_event_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 drift lam=0.05,drift,100,10,410,20000,4000,6.5861310958862305,0.0005543305277006976,0.005897620495021846,0.04886905705433007,0.9953226200833781,43.375,0.43374999999999997,0.0,0.027704817454142657,0.05,,0.0005543305277006976,0.012170506241167759,0,drift,0.0047255020911734875,0.03462096237533943,46,drift,0.00236987042062187,0.06363871332299564,57,drift,0.007369899163725578,0.09621039060846796,58,drift,0.004092913306676347,0.03996611287263984,44,drift,0.005973401318816651,0.05953110287785865,42,drift,0.005086399987457821,0.034012035513553605,40,drift,0.0153002104023349,0.035861191560916106,28,drift,0.0022627672693681143,0.027111947302869293,32,QI-MRFO+CXM continue+event-aware elite|n100 m10 drift lam=0.05|410
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,401,20000,4000,0.023221492767333984,0.009018810988076865,0.007907884933609891,0.1802545335633654,1.0,85.5,0.855,0.0,0.1802545335633654,0.2,,0.009018810988076865,0.009018810988076865,0,drift,0.008582993687684122,0.18004210261459044,85,drift,0.0046394779370530085,0.16739107336285558,81,drift,0.007812566075273015,0.1811563274402199,86,drift,0.01216737912313697,0.17816282929933164,82,drift,0.010902089535911794,0.18073364057794483,84,drift,0.006553910327084504,0.18572050636530543,89,drift,0.007285539492104007,0.18255322336372995,87,drift,0.005319123290631705,0.18627656548294547,90,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|401
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,402,20000,4000,0.026871919631958008,0.009332960487053916,0.008948628146951654,0.183756517075354,1.0,86.625,0.86625,0.0,0.183756517075354,0.2,,0.009332960487053916,0.009332960487053916,0,drift,0.007146780066854369,0.18037602623835325,86,drift,0.009116582275666679,0.1847028675916325,87,drift,0.00871444401632958,0.17010875505894232,80,drift,0.007064325906786377,0.17826526131093995,85,drift,0.008831024491493252,0.18840294685097894,89,drift,0.012230851988946289,0.1883590202350229,87,drift,0.006140726319165096,0.17919693124606148,86,drift,0.012344290110371586,0.20064032807090063,93,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|402
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,403,20000,4000,0.022296428680419922,0.009608071846750561,0.006311814286509069,0.1635544063196414,1.0,78.125,0.78125,0.0,0.1635544063196414,0.2,,0.009608071846750561,0.009608071846750561,0,drift,0.005126829938134767,0.16996763004798898,82,drift,0.005160385476704961,0.1438725186724902,69,drift,0.008349318354646766,0.18380209974835518,87,drift,0.008222628131942827,0.1574395770954705,74,drift,0.00633673443769595,0.1512492241967242,72,drift,0.0066545507962335135,0.17979913353318572,86,drift,0.006439003269607795,0.16746924379274494,80,drift,0.004205063887105974,0.15483582347017172,75,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|403
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,404,20000,4000,0.0244905948638916,0.007268534893747241,0.009021508836436674,0.15811120461516256,1.0,73.875,0.73875,0.0,0.15811120461516256,0.2,,0.007268534893747241,0.007268534893747241,0,drift,0.008154959332536247,0.16542713298841208,78,drift,0.008700006809945971,0.1721094079131572,81,drift,0.009693249251153667,0.1672053961343338,78,drift,0.011292176167529176,0.17107634000199876,79,drift,0.007887033708252843,0.14092812215774242,66,drift,0.011718599730544565,0.1513357664933596,69,drift,0.008351980043345017,0.15960477704984674,75,drift,0.006374065648185906,0.13720269418244999,65,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|404
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,405,20000,4000,0.02367877960205078,0.007320026947820328,0.007723745497442145,0.17702382529955582,1.0,84.0,0.8400000000000001,0.0,0.17702382529955582,0.2,,0.007320026947820328,0.007320026947820328,0,drift,0.006809350643563448,0.17595332155168197,84,drift,0.00614313552563813,0.16712603720974012,80,drift,0.009704053987129738,0.19145078370481294,90,drift,0.004799494121979617,0.17561540812271603,85,drift,0.009045832084251719,0.1805836235385744,85,drift,0.0071073812426490565,0.17630142129141407,84,drift,0.008796997911181331,0.17827489356025975,84,drift,0.009383718463144125,0.17088511341724716,80,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|405
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,406,20000,4000,0.022542238235473633,0.00933626783458608,0.007839446401178243,0.16782348975283737,1.0,79.375,0.79375,0.0,0.16782348975283737,0.2,,0.00933626783458608,0.00933626783458608,0,drift,0.006981929207195538,0.18018282103083305,86,drift,0.006276121446249457,0.18740582330657424,90,drift,0.00685279768508199,0.16392183412395495,78,drift,0.00781807948103135,0.16906897219799627,80,drift,0.007500313551272646,0.16467036246527128,78,drift,0.007910894135976091,0.16111335004464447,76,drift,0.009731183332880897,0.1712881726661417,80,drift,0.009644252369737984,0.14493658218728284,67,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|406
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,407,20000,4000,0.022272109985351562,0.01446466589151278,0.009474385209981883,0.16996982434113445,1.0,79.5,0.7949999999999999,0.0,0.16996982434113445,0.2,,0.01446466589151278,0.01446466589151278,0,drift,0.009043253807805159,0.18461677997036316,87,drift,0.007548389478008682,0.17278632535240215,82,drift,0.008119324186687886,0.1653859387598113,78,drift,0.008010508743894704,0.15316402200301563,72,drift,0.014584718719221177,0.15662657933991223,70,drift,0.00836313427098258,0.1697012357543398,80,drift,0.011569474079486412,0.17746686782852236,82,drift,0.008556278393768461,0.18001084572070908,85,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|407
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,408,20000,4000,0.025285959243774414,0.007860113968795789,0.007909864673447033,0.17220922765656116,1.0,81.5,0.815,0.0,0.17220922765656116,0.2,,0.007860113968795789,0.007860113968795789,0,drift,0.006467694694198265,0.17555426740282357,84,drift,0.01162811951237823,0.18360489982948244,85,drift,0.0076246065332266685,0.16279879593934354,77,drift,0.006318526762413692,0.17739267631202402,85,drift,0.00679948900122304,0.14976501643939666,71,drift,0.004946989240686108,0.1637286135407144,79,drift,0.009301233450999221,0.17886384067076697,84,drift,0.01019225819245105,0.18596571111793753,87,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|408
h11_event_elite,Chooser (cheaper of the two),n100 m10 drift lam=0.2,drift,100,10,409,20000,4000,0.023026466369628906,0.007106482787213532,0.009761279293049051,0.18041788365077507,1.0,84.5,0.845,0.0,0.18041788365077507,0.2,,0.007106482787213532,0.007106482787213532,0,drift,0.00953218559407349,0.1912479790010066,90,drift,0.006849695891536833,0.16794564723418268,80,drift,0.011023661222487687,0.18087563630786557,84,drift,0.01337329049371911,0.18564674987765126,85,drift,0.010464965888304036,0.19032772981642201,89,drift,0.008184642827075218,0.17755966282202368,84,drift,0.011498116437690655,0.18142979999922268,84,drift,0.007163675989505385,0.16830986414782617,80,Chooser (cheaper of the two)|n100 m10 drift lam=0.2|409
