algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
P-DMO (linear twin),n30 m5 uniform high,30,5,0,15000,45.48485137475904,45.48485137475904,10.958759262009213,44.52792459708759,0.021490486842363127,13.265447854995728,14979,0.01358768406961178,0.03614457831325301,0.34357429718875504,8.08326639892905,0.7343614393484211,0.15701149425287356,0.9221798920350002,10.259437751004016,5.907095046854083
P-DMO (linear twin),n30 m5 uniform high,30,5,1,15000,45.57950028434986,45.57950028434986,10.992837796384439,44.52792459708759,0.023616094771483048,20.284168243408203,14979,0.010374832663989291,0.034203480589022756,0.34002677376171353,8.506291834002678,1.001401962747847,0.26252873563218393,0.8951468948146019,10.400133868808567,6.612449799196787
P-DMO (linear twin),n30 m5 uniform high,30,5,2,15000,45.526515263851714,45.526515263851714,10.977742210267385,44.52792459708759,0.022426166855965195,18.171332836151123,14979,0.0250334672021419,0.04076305220883534,0.33473895582329316,7.833601070950468,0.9346418318979905,0.12620689655172412,0.9313548147822767,10.704685408299866,4.962516733601071
QI-DMO register-attractor,n30 m5 uniform high,30,5,0,15000,47.7176911864844,47.7176911864844,11.332817856951385,44.52792459708759,0.07163519562745221,13.651083707809448,14979,0.0,0.0,0.3572289156626506,24.027911646586347,0.6676013084985647,0.797088122605364,0.2000000000000001,24.028647925033468,24.027175368139222
QI-DMO register-attractor,n30 m5 uniform high,30,5,1,15000,48.92978930775302,48.92978930775302,11.537296570150769,44.52792459708759,0.09885627391116582,23.591538429260254,14980,0.0,0.0,0.36258366800535474,24.0045515394913,0.8010680907877169,0.7992337164750958,0.2000000000000001,23.987282463186077,24.021820615796518
QI-DMO register-attractor,n30 m5 uniform high,30,5,2,15000,48.17939359683789,48.17939359683789,11.448621895173572,44.52792459708759,0.08200402405436001,19.162536144256592,14979,0.0,0.0,0.36492637215528784,24.022824631860775,0.6676013084985647,0.8046743295019158,0.2000000000000001,24.0285140562249,24.017135207496654
DMO greedy-next,n30 m5 uniform high,30,5,0,15000,44.97746641233959,44.97746641233959,10.914519265145076,44.52792459708759,0.010095728002589196,9.114418506622314,14985,0.12389558232931727,0.03427041499330656,0.026305220883534135,8.945649263721553,1.0677344010677343,0.14873563218390806,,12.283668005354752,5.607630522088353
DMO greedy-next,n30 m5 uniform high,30,5,1,15000,45.91209018501348,45.91209018501348,11.045933553694097,44.52792459708759,0.03108533803114699,15.20479154586792,14985,0.24417670682730924,0.012248995983935742,0.02248995983935743,8.225769745649263,0.4004004004004004,0.0,,12.37255689424364,4.078982597054886
DMO greedy-next,n30 m5 uniform high,30,5,2,15000,45.38435043682736,45.38435043682736,10.973911869248077,44.52792459708759,0.019233455129318705,5.882022380828857,14985,0.0857429718875502,0.010107095046854083,0.022222222222222223,12.050401606425703,0.4671338004671338,0.6714942528735632,,13.034404283801875,11.066398929049532
QI-DMO greedy-next,n30 m5 uniform high,30,5,0,15000,44.76205614675897,44.76205614675897,10.884911000876901,44.52792459708759,0.005258083591138122,24.773677110671997,14985,0.29243641231593037,0.013453815261044177,0.030789825970548863,3.385073627844712,0.8008008008008008,0.0,0.9678163483229182,5.756492637215529,1.0136546184738955
QI-DMO greedy-next,n30 m5 uniform high,30,5,1,15000,45.46306954466229,45.46306954466229,10.919498183941666,44.52792459708759,0.021001314479315827,12.8027184009552,14985,0.27637215528781794,0.015261044176706828,0.028380187416331994,4.4775769745649265,0.8008008008008008,0.0,0.9675004313108894,8.104685408299867,0.8504685408299866
QI-DMO greedy-next,n30 m5 uniform high,30,5,2,15000,45.86834943507793,45.86834943507793,11.046393679733457,44.52792459708759,0.030103016255961165,10.427292108535767,14985,0.23340026773761713,0.013319946452476573,0.024765729585006693,5.094912985274431,0.667334000667334,0.0044444444444444444,0.9652678943958898,8.419678714859439,1.7701472556894244
GA,n30 m5 uniform high,30,5,0,15000,44.86112495649189,44.86112495649189,10.878686653463419,44.52792459708759,0.007482952830595096,9.284842014312744,14994,0.053194333066025126,0.06549051055867415,0.24879711307137128,3.606722801390003,0.9337068160597572,0.2042911877394636,,3.9310344827586206,3.2824111200213846
GA,n30 m5 uniform high,30,5,1,15000,44.907441539795,44.907441539795,10.918283398168791,44.52792459708759,0.008523122201213804,12.362434387207031,14994,0.0421678695535953,0.06849772788024593,0.2528067361668003,3.743384121892542,1.0004001600640255,0.21042145593869732,,3.906308473670142,3.5804597701149423
GA,n30 m5 uniform high,30,5,2,15000,45.11543395374628,45.11543395374628,10.901243713867373,44.52792459708759,0.01319417785524007,9.021267890930176,14994,0.04818230419673884,0.06976744186046512,0.24779470729751404,3.649291633253141,0.8670134720554888,0.14988505747126438,,3.817963111467522,3.4806201550387597
MRFO,n50 m10 bimodal high,50,10,0,15000,31.498440317363965,31.498440317363965,17.420274790125568,25.10693322506205,0.2545713980679183,7.162132501602173,14970,0.2284471218206158,0.030120481927710843,0.013855421686746987,27.363253012048194,0.6680026720106881,0.0037241379310344828,,30.830789825970548,23.895716198125836
MRFO,n50 m10 bimodal high,50,10,1,15000,36.9168732509263,36.9168732509263,19.852270192226033,25.10693322506205,0.47038560703524807,6.610351800918579,14970,0.009504685408299867,0.041298527443105755,0.011713520749665328,38.1475234270415,0.6680026720106881,0.4761379310344827,,40.608701472556895,35.6863453815261
MRFO,n50 m10 bimodal high,50,10,2,15000,37.67746277712902,37.67746277712902,19.62561850806984,25.10693322506205,0.5006796106630385,4.6112165451049805,14970,0.13433734939759037,0.05930388219544846,0.021887550200803213,30.141633199464525,1.068804275217101,0.006574712643678161,,34.67991967871486,25.60334672021419
