algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
QI-MRFO c=0.0,n50 m10 bimodal high,50,10,0,15000,28.24369363578502,28.24369363578502,16.49663863390399,25.10693322506205,0.12493602395022177,8.602248430252075,14970,0.5689424364123159,0.13661311914323962,0.027376171352074968,4.134738955823293,1.4696058784235138,0.0,0.9933754467438118,6.257295850066934,2.0121820615796517
QI-MRFO c=0.0,n50 m10 bimodal high,50,10,1,15000,30.231095373100487,30.231095373100487,17.356430999079723,25.10693322506205,0.20409351082845256,16.814899921417236,14970,0.5373493975903615,0.18420348058902275,0.017202141900937083,3.9461847389558233,1.068804275217101,0.007908045977011495,0.984857719824107,5.784203480589023,2.1081659973226237
QI-MRFO c=0.0,n50 m10 bimodal high,50,10,2,15000,30.24917514033006,30.24917514033006,17.297817434920457,25.10693322506205,0.2048136213679399,17.91737174987793,14970,0.629384203480589,0.0607095046854083,0.03072289156626506,3.7653949129852746,1.5364061456245826,0.010206896551724139,0.981641301552147,5.550602409638554,1.9801874163319946
QI-MRFO c=0.25,n50 m10 bimodal high,50,10,0,15000,30.21780345970894,30.21780345970894,17.22771110635903,25.10693322506205,0.20356409876237513,20.342944145202637,14970,0.42295850066934404,0.12054886211512718,0.030254350736278447,4.800870147255689,1.3360053440213762,0.0026666666666666666,0.9788036571144042,6.664658634538153,2.9370816599732263
QI-MRFO c=0.25,n50 m10 bimodal high,50,10,1,15000,26.12823470889463,26.12823470889463,15.73011711846945,25.10693322506205,0.04067806588233981,15.207831621170044,14970,0.4032797858099063,0.071285140562249,0.055220883534136546,4.645046854082999,2.4716098864395457,0.0013333333333333333,0.9800578363427868,6.423694779116466,2.8663989290495313
QI-MRFO c=0.25,n50 m10 bimodal high,50,10,2,15000,30.24917514033006,30.24917514033006,17.386771604834003,25.10693322506205,0.2048136213679399,11.929616451263428,14970,0.335475234270415,0.24912985274431057,0.019611780455153948,4.963855421686747,1.002004008016032,0.014114942528735632,0.9771229176181485,6.788219544846051,3.1394912985274432
QI-MRFO c=0.5,n50 m10 bimodal high,50,10,0,15000,30.21780345970894,30.21780345970894,17.36418695845222,25.10693322506205,0.20356409876237513,9.72744607925415,14970,0.2947121820615797,0.14036144578313253,0.02436412315930388,5.519277108433735,1.1356045424181698,0.005333333333333333,0.9670502514590181,7.364123159303882,3.674431057563588
QI-MRFO c=0.5,n50 m10 bimodal high,50,10,1,15000,31.120973246569477,31.120973246569477,17.416333893906316,25.10693322506205,0.23953702220803844,20.702059745788574,14970,0.26579651941097726,0.22918340026773762,0.019076305220883535,5.353748326639893,1.402805611222445,0.009057471264367815,0.9695488213244692,7.1318607764390896,3.575635876840696
QI-MRFO c=0.5,n50 m10 bimodal high,50,10,2,15000,26.71301190996199,26.71301190996199,15.968952441502527,25.10693322506205,0.06396952867571776,25.898906707763672,14970,0.27677376171352075,0.13460508701472557,0.0320615796519411,5.3980589022757695,1.8704074816299265,0.009333333333333334,0.9748142720785461,7.233868808567604,3.5622489959839356
QI-MRFO c=1.0,n50 m10 bimodal high,50,10,0,15000,30.128754227219858,30.128754227219858,17.05951070303484,25.10693322506205,0.20001730028679743,12.43248200416565,14970,0.07182061579651941,0.2870816599732262,0.029919678714859437,7.29946452476573,1.6700066800267201,0.03774712643678161,0.9495961110180035,9.145381526104417,5.453547523427042
