algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
PSO,n50 m10 bimodal high,50,10,1,15000,30.429186698683818,30.429186698683818,17.43659671236601,25.10693322506205,0.21198341613100832,1.2479839324951172,15000,0.02785571142284569,0.10634602538410154,0.030460921843687375,11.211155644622579,1.6666666666666667,0.188,,16.165798263193054,6.2565130260521045
PSO,n50 m10 bimodal high,50,10,2,15000,29.98325338282059,29.98325338282059,17.15041803696588,25.10693322506205,0.1942220546829246,1.257214069366455,15000,0.041549766199064794,0.18977955911823646,0.028991315965263862,7.626920507682031,1.4,0.10248275862068965,,11.792251169004675,3.4615898463593853
DMO,n50 m10 bimodal high,50,10,0,15000,36.23083562807441,36.23083562807441,19.423357631823073,25.10693322506205,0.4430609785470868,5.4631969928741455,14976,0.04846050870147256,0.08239625167336011,0.21506024096385543,25.150401606425703,0.5341880341880342,0.6851034482758621,,27.405354752342703,22.895448460508703
DMO,n50 m10 bimodal high,50,10,1,15000,42.05549398488974,42.05549398488974,21.729969530544214,25.10693322506205,0.6750549980715856,3.925520420074463,14976,0.051606425702811244,0.07590361445783132,0.2149933065595716,25.231459170013387,0.33386752136752135,0.5973793103448276,,27.919410977242304,22.54350736278447
DMO,n50 m10 bimodal high,50,10,2,15000,36.165666206712146,36.165666206712146,19.49773541466217,25.10693322506205,0.4404653042455672,5.136210680007935,14976,0.05167336010709505,0.08480589022757698,0.2042838018741633,24.02008032128514,0.5341880341880342,0.6619310344827586,,26.873493975903614,21.166666666666668
MRFO,n50 m10 bimodal high,50,10,0,15000,31.498440317363965,31.498440317363965,17.420274790125568,25.10693322506205,0.2545713980679183,4.129702568054199,14970,0.2284471218206158,0.030120481927710843,0.013855421686746987,27.363253012048194,0.6680026720106881,0.0037241379310344828,,30.830789825970548,23.895716198125836
MRFO,n50 m10 bimodal high,50,10,1,15000,36.9168732509263,36.9168732509263,19.852270192226033,25.10693322506205,0.47038560703524807,3.330538272857666,14970,0.009504685408299867,0.041298527443105755,0.011713520749665328,38.1475234270415,0.6680026720106881,0.4761379310344827,,40.608701472556895,35.6863453815261
MRFO,n50 m10 bimodal high,50,10,2,15000,37.67746277712902,37.67746277712902,19.62561850806984,25.10693322506205,0.5006796106630385,2.882390260696411,14970,0.13433734939759037,0.05930388219544846,0.021887550200803213,30.141633199464525,1.068804275217101,0.006574712643678161,,34.67991967871486,25.60334672021419
GA,n50 m10 bimodal high,50,10,0,15000,27.06024893394277,27.06024893394277,16.145536905978542,25.10693322506205,0.07779985278850766,6.2472312450408936,14994,0.021919272921678695,0.3062683774391874,0.16994119219460038,6.1055867415129645,1.7340269441109777,0.1944367816091954,,6.203555199144613,6.007618283881315
GA,n50 m10 bimodal high,50,10,1,15000,26.37987249916972,26.37987249916972,15.65324062949543,25.10693322506205,0.05070070735827692,6.454986095428467,14994,0.0268644747393745,0.14661855118952152,0.22948409516172147,5.103381448810478,1.9341069761237828,0.14377011494252873,,5.733894680566693,4.4728682170542635
