algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
PSO,n50 m10 bimodal high,50,10,1,6000,30.81264273644146,30.81264273644146,17.595093139343472,25.10693322506205,0.22725633036232004,1.4379985332489014,6000,0.004020100502512563,0.015242881072026801,0.05862646566164154,18.42177554438861,3.6666666666666665,0.33448275862068966,,23.76046901172529,13.083082077051927
DMO,n50 m10 bimodal high,50,10,0,6000,42.53234160302763,42.53234160302763,22.104833395816556,25.10693322506205,0.6940476649123886,5.73311710357666,5973,0.054713804713804715,0.07811447811447811,0.21868686868686868,24.68838383838384,0.6696802276912774,0.6644597701149425,,28.54074074074074,20.836026936026936
DMO,n50 m10 bimodal high,50,10,1,6000,43.40353461736262,43.40353461736262,22.135723539880196,25.10693322506205,0.7287469651624625,8.546029329299927,5973,0.05336700336700337,0.07878787878787878,0.22087542087542086,25.357744107744107,0.6696802276912774,0.6460229885057471,,28.884511784511783,21.83097643097643
MRFO,n50 m10 bimodal high,50,10,0,6000,35.45371496260612,35.45371496260612,18.579249180528233,25.10693322506205,0.4121085456672098,2.0040323734283447,5970,0.09898989898989899,0.0430976430976431,0.036026936026936025,31.394276094276094,1.8425460636515913,0.15085057471264368,,35.567003367003366,27.221548821548822
MRFO,n50 m10 bimodal high,50,10,1,6000,39.20985902182194,39.20985902182194,20.556503360069474,25.10693322506205,0.5617143945992645,5.101958274841309,5970,0.12558922558922558,0.0771043771043771,0.028114478114478113,28.7016835016835,1.1725293132328307,0.14708045977011494,,32.94141414141414,24.461952861952863
GA,n50 m10 bimodal high,50,10,0,6000,31.120973246569477,31.120973246569477,17.644552594688463,25.10693322506205,0.23953702220803844,4.896856307983398,5975,0.02304457527333894,0.31303616484440705,0.1727502102607233,6.367367535744323,2.3430962343096233,0.22510344827586207,,7.559555854643338,5.175580221997982
GA,n50 m10 bimodal high,50,10,1,6000,26.37987249916972,26.37987249916972,15.65324062949543,25.10693322506205,0.05070070735827692,3.569748878479004,5975,0.02624053826745164,0.14129520605550883,0.23700588730025232,6.12767031118587,4.853556485355648,0.1816551724137931,,7.5703230148048455,4.6855028590649175
QI-MRFO,n50 m10 bimodal high,50,10,0,6000,26.803750485748118,26.803750485748118,15.955963165164748,25.10693322506205,0.06758361307912683,9.172637701034546,5970,0.09343434343434344,0.11666666666666667,0.09478114478114479,7.6008417508417505,6.197654941373535,0.014160919540229886,0.9511993865495785,10.243434343434343,4.958249158249158
QI-MRFO,n50 m10 bimodal high,50,10,1,6000,27.06024893394277,27.06024893394277,16.030679652648523,25.10693322506205,0.07779985278850766,7.667707204818726,5970,0.1063973063973064,0.1026936026936027,0.08552188552188553,6.996296296296296,5.527638190954774,0.010666666666666666,0.9524373905182846,9.360942760942761,4.631649831649832
QI-DMO,n50 m10 bimodal high,50,10,0,6000,31.197352889850585,31.197352889850585,17.322562519275795,25.10693322506205,0.24257919556296115,7.4379167556762695,5970,0.0006734006734006734,0.10286195286195286,0.33047138047138047,15.976767676767677,3.3500837520938025,0.2612413793103448,0.9032152537289136,20.857239057239056,11.096296296296297
