algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late,case
GA,n40 m2 uniform high,40,2,8,10000,86.66402724845419,86.66402724845419,10.940252129044243,86.66369131914271,3.8762405150555e-06,3.384742259979248,9977,0.11229516437116718,0.0,0.26108374384236455,2.7350960088468885,1.1025358324145536,0.12879310344827585,,3.21254775789262,2.257740249296341,17b two VMs
GA,n40 m2 uniform high,40,2,9,10000,86.66675476022844,86.66675476022844,10.940441960068823,86.66369131914271,3.534861069380967e-05,3.188046455383301,9977,0.15864079621996582,0.0,0.23454307831506988,2.4075600683623204,0.7016137115365341,0.10597701149425287,,2.7615121656947514,2.0536791314837153,17b two VMs
GA,n40 m2 uniform high,40,2,10,10000,86.66843815534915,86.66843815534915,10.94056090038409,86.66369131914271,5.477306740784939e-05,3.292026996612549,9977,0.1331054589323414,0.0,0.24640595154317885,2.693374886900573,1.0023053021950485,0.10448275862068965,,3.3828674844158457,2.004020908725372,17b two VMs
GA,n40 m2 uniform high,40,2,11,10000,86.66552253438097,86.66552253438097,10.940370604047137,86.66369131914271,2.1130132012394732e-05,2.2747066020965576,9977,0.1804564190208103,0.0,0.23132602794812507,2.369659193726752,0.8018442417560389,0.06,,3.16790669615926,1.5715721753116205,17b two VMs
GA,n40 m2 uniform high,40,2,12,10000,86.6685935923336,86.6685935923336,10.940571882787275,86.66369131914271,5.6566632649264675e-05,2.3185007572174072,9977,0.20136724640595155,0.0,0.21443651352166482,2.178948426661305,0.6013831813170292,0.08522988505747127,,2.609089081037603,1.7488942501005227,17b two VMs
GA,n40 m2 uniform high,40,2,13,10000,86.6643084236301,86.6643084236301,10.940269114108489,86.66369131914271,7.120680852572776e-06,4.365854263305664,9977,0.2194631547200161,0.0,0.21363225092992863,1.940283502563587,0.7016137115365341,0.06879310344827586,,2.4196661974663183,1.4609971853638923,17b two VMs
GA,n40 m2 uniform high,40,2,14,10000,86.67140426952058,86.67140426952058,10.940836627685297,86.66369131914271,8.899863668928833e-05,2.2196285724639893,9977,0.20046245099024831,0.0,0.21614557152910424,2.083643309540565,0.40092212087801943,0.08327586206896552,,2.3754273074602854,1.7919179734620023,17b two VMs
GA,n40 m2 uniform high,40,2,15,10000,86.66493479489303,86.66493479489303,10.940313370382357,86.66369131914271,1.4348289709184069e-05,2.5302505493164062,9977,0.14929124359103246,0.0,0.2378606615059817,2.491002312254951,0.5011526510975243,0.06528735632183909,,2.565252362758898,2.416767189384801,17b two VMs
GA,n40 m2 uniform high,40,2,16,10000,86.66549083818833,86.66549083818833,10.94035265763229,86.66369131914271,2.0764394156628184e-05,3.1118054389953613,9977,0.2409771790489595,0.0,0.19734593344727053,1.9457122750578064,0.8018442417560389,0.07270114942528735,,2.440579127287352,1.4509449135504624,17b two VMs
GA,n40 m2 uniform high,40,2,17,10000,86.66634971496671,86.66634971496671,10.940413341587911,86.66369131914271,3.067485106548221e-05,3.1901512145996094,9977,0.16678395496129486,0.0,0.2359505378506082,2.5665024630541873,0.6013831813170292,0.09408045977011495,,2.920571083852805,2.2125050261359065,17b two VMs
GA,n40 m2 uniform high,40,2,18,10000,86.66539853845318,86.66539853845318,10.940346136192693,86.66369131914271,1.9699360648903363e-05,3.139662027359009,9977,0.20719815019603902,0.0,0.21524077611340103,2.3030059314366143,0.6013831813170292,0.06994252873563218,,3.135129700382063,1.471049457177322,17b two VMs
GA,n40 m2 uniform high,40,2,19,10000,86.66689930221368,86.66689930221368,10.940452172685625,86.66369131914271,3.7016460089973335e-05,2.5855300426483154,9977,0.1426560772092088,0.0,0.24560168895144266,2.4497838544284707,0.7016137115365341,0.056896551724137934,,2.7828272672431127,2.1168073984720546,17b two VMs
GA,n40 m2 uniform high,40,2,20,10000,86.66776782718192,86.66776782718192,10.940513538334287,86.66369131914271,4.703824608846838e-05,3.2102954387664795,9977,0.18226600985221675,0.0,0.23132602794812507,2.493817231326028,0.10023053021950486,0.0663793103448276,,2.7347677458274684,2.2529151588258944,17b two VMs
GA,n40 m2 uniform high,40,2,21,10000,86.66469693606817,86.66469693606817,10.940296564462422,86.66369131914271,1.16036705816136e-05,3.0446856021881104,9977,0.211118930330753,0.0,0.21413491504976376,2.004423444254549,0.20046106043900971,0.11787356321839079,,2.56163281721295,1.4473260956976277,17b two VMs
GA,n40 m2 uniform high,40,2,22,10000,86.6669237315535,86.6669237315535,10.940453898741106,86.66369131914271,3.729834676529243e-05,2.742039442062378,9977,0.17864682818940383,0.0,0.23263295465969638,2.415301095807781,0.3006915906585146,0.1357471264367816,,2.8733159058918156,1.9573783675110574,17b two VMs
GA,n40 m2 uniform high,40,2,23,10000,86.66514995624476,86.66514995624476,10.940328572611882,86.66369131914271,1.6831005924679403e-05,4.744032621383667,9977,0.17542977782245903,0.0,0.23122549512415805,2.3882577661606517,0.6013831813170292,0.11936781609195402,,3.028755278503921,1.7478890229191797,17b two VMs
GA,n40 m2 uniform high,40,2,24,10000,86.66679990734104,86.66679990734104,10.940471813295769,86.66369131914271,3.586955680069806e-05,5.1008546352386475,9977,0.1724137931034483,0.0,0.2299185684125867,2.549210817331859,0.7016137115365341,0.0614367816091954,,3.638045445405188,1.460595094491355,17b two VMs
GA,n40 m2 uniform high,40,2,25,10000,86.66789604954924,86.66789604954924,10.940522597888165,86.66369131914271,4.8517785736170684e-05,4.382095575332642,9977,0.16396903589021816,0.0,0.235045742434905,2.475520257364029,0.6013831813170292,0.09977011494252873,,2.6104966820832494,2.340570969039003,17b two VMs
GA,n40 m2 uniform high,40,2,26,10000,86.66952082305123,86.66952082305123,10.940687397814333,86.66369131914271,6.726581593493203e-05,3.4911715984344482,9977,0.11159143460339802,0.0,0.2521363225092993,2.881170202070976,0.40092212087801943,0.06856321839080459,,3.3195254373617535,2.4429030960997187,17b two VMs
GA,n40 m2 uniform high,40,2,27,10000,86.66380676878492,86.66380676878492,10.940233669675564,86.66369131914271,1.3321569904487299e-06,3.340686321258545,9977,0.2059917563084347,0.0,0.20719815019603902,2.0771086759827084,0.8018442417560389,0.057701149425287354,,2.230444399758697,1.9238037796542018,17b two VMs
GA,n40 m2 uniform high,40,2,28,10000,86.66838472993612,86.66838472993612,10.940597382498405,86.66369131914271,5.415659917051201e-05,3.100334644317627,9977,0.239067055393586,0.0,0.19985925404644617,2.1367246405951543,0.8018442417560389,0.10172413793103448,,2.87512567866479,1.3984720546843588,17b two VMs
GA,n40 m2 uniform high,40,2,29,10000,86.67062404477953,86.67062404477953,10.94071534444466,86.66369131914271,7.99957344452985e-05,3.306953191757202,9977,0.11219463154720016,0.0,0.25464964310847493,2.885694179149492,0.5011526510975243,0.09373563218390804,,3.281721294992962,2.4897466827503014,17b two VMs
DMO,n40 m2 uniform high,40,2,0,10000,86.66445783271462,86.66445783271462,10.94027967061029,86.66369131914271,8.844691014614143e-06,4.689912557601929,9936,0.1415151515151515,0.0,0.24818181818181817,7.36060606060606,0.8051529790660226,0.34028735632183904,,8.675353535353535,6.045858585858586,17b two VMs
DMO,n40 m2 uniform high,40,2,1,10000,86.66419717469361,86.66419717469361,10.9402612538127,86.66369131914271,5.8369952075462594e-06,2.4854490756988525,9935,0.138989898989899,0.0,0.24656565656565657,7.283636363636363,0.3019627579265224,0.3045977011494253,,8.654949494949495,5.912323232323232,17b two VMs
DMO,n40 m2 uniform high,40,2,2,10000,86.66574863353796,86.66574863353796,10.940370872167774,86.66369131914271,2.3739058006063407e-05,2.664445161819458,9936,0.14464646464646463,0.0,0.24484848484848484,6.835353535353535,0.9057971014492754,0.3090229885057471,,7.56040404040404,6.11030303030303,17b two VMs
DMO,n40 m2 uniform high,40,2,3,10000,86.66595230973304,86.66595230973304,10.940385262913333,86.66369131914271,2.6089248633586085e-05,2.4807660579681396,9936,0.1387878787878788,0.0,0.2502020202020202,7.154343434343434,0.9057971014492754,0.3256896551724138,,8.165050505050505,6.143636363636364,17b two VMs
DMO,n40 m2 uniform high,40,2,4,10000,86.66489516366805,86.66489516366805,10.94031057023738,86.66369131914271,1.3890990644537357e-05,2.2308337688446045,9936,0.14676767676767677,0.0,0.2413131313131313,7.507272727272727,0.7045088566827697,0.3231609195402299,,8.755353535353535,6.259191919191919,17b two VMs
DMO,n40 m2 uniform high,40,2,5,10000,86.66409126376537,86.66409126376537,10.94025720112714,86.66369131914271,4.614904080007756e-06,2.914483070373535,9936,0.13828282828282829,0.0,0.25212121212121213,7.174747474747475,0.20128824476650564,0.2659770114942529,,8.084444444444445,6.265050505050505,17b two VMs
DMO,n40 m2 uniform high,40,2,6,10000,86.66386019192574,86.66386019192574,10.940238892764585,86.66369131914271,1.9485990090068444e-06,2.9105076789855957,9935,0.1394949494949495,0.0,0.24474747474747474,7.253232323232323,0.9058882737795672,0.3216091954022989,,8.386666666666667,6.11979797979798,17b two VMs
DMO,n40 m2 uniform high,40,2,7,10000,86.6643975275263,86.6643975275263,10.940275409746024,86.66369131914271,8.148838029409991e-06,5.1816794872283936,9936,0.141010101010101,0.0,0.24232323232323233,7.604141414141414,0.5032206119162641,0.35149425287356323,,8.388686868686868,6.81959595959596,17b two VMs
DMO,n40 m2 uniform high,40,2,8,10000,86.66434787112176,86.66434787112176,10.940271901271785,86.66369131914271,7.57585984458795e-06,2.463766098022461,9935,0.14292929292929293,0.0,0.24404040404040403,7.069191919191919,0.10065425264217413,0.262183908045977,,8.231111111111112,5.907272727272727,17b two VMs
DMO,n40 m2 uniform high,40,2,9,10000,86.66426613178652,86.66426613178652,10.940266125977452,86.66369131914271,6.6326812885019804e-06,2.860832452774048,9936,0.1414141414141414,0.0,0.25191919191919193,7.184848484848485,0.7045088566827697,0.28183908045977013,,8.16969696969697,6.2,17b two VMs
DMO,n40 m2 uniform high,40,2,10,10000,86.6637354684511,86.6637354684511,10.940229010631842,86.66369131914271,5.094325859861348e-07,3.479489326477051,9935,0.1416161616161616,0.0,0.24848484848484848,7.192525252525252,0.40261701056869653,0.2924712643678161,,8.231717171717172,6.153333333333333,17b two VMs
DMO,n40 m2 uniform high,40,2,11,10000,86.66473603258991,86.66473603258991,10.940299326827933,86.66369131914271,1.2054799781756932e-05,2.7041168212890625,9936,0.13717171717171717,0.0,0.2498989898989899,7.323030303030303,1.107085346215781,0.34022988505747126,,8.088080808080807,6.557979797979798,17b two VMs
DMO,n40 m2 uniform high,40,2,12,10000,86.66604053421254,86.66604053421254,10.940411646385893,86.66369131914271,2.7107258346247373e-05,3.2559304237365723,9936,0.14262626262626263,0.0,0.24575757575757576,7.4342424242424245,0.5032206119162641,0.3443103448275862,,8.445050505050505,6.4234343434343435,17b two VMs
DMO,n40 m2 uniform high,40,2,13,10000,86.66830372280262,86.66830372280262,10.940590964113666,86.66369131914271,5.322186938610736e-05,3.21360182762146,9936,0.14505050505050504,0.0,0.24444444444444444,7.0762626262626265,0.7045088566827697,0.3435632183908046,,8.054343434343433,6.098181818181819,17b two VMs
DMO,n40 m2 uniform high,40,2,14,10000,86.66490474262838,86.66490474262838,10.940321654960968,86.66369131914271,1.4001520904498694e-05,3.167830228805542,9936,0.14484848484848484,0.0,0.23666666666666666,7.259595959595959,0.5032206119162641,0.3433333333333333,,8.145656565656566,6.373535353535353,17b two VMs
DMO,n40 m2 uniform high,40,2,15,10000,86.66525506392215,86.66525506392215,10.940335998996888,86.66369131914271,1.8043828454910023e-05,2.338974714279175,9936,0.1406060606060606,0.0,0.24737373737373738,7.2309090909090905,1.107085346215781,0.3450574712643678,,8.12040404040404,6.341414141414141,17b two VMs
DMO,n40 m2 uniform high,40,2,16,10000,86.66460209152413,86.66460209152413,10.940289863219304,86.66369131914271,1.050927288641368e-05,2.5426604747772217,9935,0.14212121212121212,0.0,0.241010101010101,7.415050505050505,0.704579768495219,0.30764367816091953,,8.508686868686869,6.321414141414142,17b two VMs
DMO,n40 m2 uniform high,40,2,17,10000,86.66806989076187,86.66806989076187,10.940534880642453,86.66369131914271,5.0523714747300236e-05,3.0894384384155273,9936,0.14373737373737375,0.0,0.24272727272727274,7.096666666666667,0.4025764895330113,0.32425287356321836,,8.267676767676768,5.925656565656566,17b two VMs
DMO,n40 m2 uniform high,40,2,18,10000,86.66529086898241,86.66529086898241,10.940338528804123,86.66369131914271,1.845697794945883e-05,4.599879741668701,9936,0.13818181818181818,0.0,0.24868686868686868,7.085959595959596,0.4025764895330113,0.3154022988505747,,8.040606060606061,6.1313131313131315,17b two VMs
DMO,n40 m2 uniform high,40,2,19,10000,86.66725650190425,86.66725650190425,10.940477410636765,86.66369131914271,4.113813648215157e-05,3.9645285606384277,9936,0.1482828282828283,0.0,0.24272727272727274,7.126161616161617,0.8051529790660226,0.15844827586206894,,8.50949494949495,5.742828282828283,17b two VMs
DMO,n40 m2 uniform high,40,2,20,10000,86.66454457782432,86.66454457782432,10.940285799587713,86.66369131914271,9.845630489699847e-06,2.449361562728882,9935,0.14,0.0,0.24313131313131314,7.564747474747475,0.40261701056869653,0.362183908045977,,8.475353535353536,6.654141414141415,17b two VMs
DMO,n40 m2 uniform high,40,2,21,10000,86.66833207456847,86.66833207456847,10.94055340524445,86.66369131914271,5.3549016377162754e-05,2.7527365684509277,9935,0.1394949494949495,0.0,0.25515151515151513,7.5181818181818185,0.8052340211373931,0.2545402298850575,,8.58060606060606,6.455757575757576,17b two VMs
DMO,n40 m2 uniform high,40,2,22,10000,86.66556869217567,86.66556869217567,10.940358158407292,86.66369131914271,2.166274023617001e-05,3.703256845474243,9936,0.14303030303030304,0.0,0.2476767676767677,7.436767676767677,0.30193236714975846,0.3448850574712644,,8.568080808080808,6.305454545454546,17b two VMs
DMO,n40 m2 uniform high,40,2,23,10000,86.66508308405773,86.66508308405773,10.940335785369728,86.66369131914271,1.6059377275862786e-05,3.2170372009277344,9936,0.13777777777777778,0.0,0.2491919191919192,7.486868686868687,0.7045088566827697,0.33350574712643677,,8.446666666666667,6.527070707070707,17b two VMs
DMO,n40 m2 uniform high,40,2,24,10000,86.66509606250848,86.66509606250848,10.940324764748887,86.66369131914271,1.6209133772008234e-05,2.9729974269866943,9936,0.14525252525252524,0.0,0.24606060606060606,7.062929292929293,0.8051529790660226,0.35931034482758617,,7.791313131313132,6.334545454545455,17b two VMs
DMO,n40 m2 uniform high,40,2,25,10000,86.66520136266992,86.66520136266992,10.940332204733858,86.66369131914271,1.7424177348318e-05,4.921537160873413,9935,0.1388888888888889,0.0,0.24808080808080807,7.52040404040404,0.3019627579265224,0.32362068965517243,,8.444848484848485,6.595959595959596,17b two VMs
DMO,n40 m2 uniform high,40,2,26,10000,86.66399049649317,86.66399049649317,10.940246650960397,86.66369131914271,3.4521648674577526e-06,3.63529109954834,9936,0.1415151515151515,0.0,0.2475757575757576,7.139797979797979,0.5032206119162641,0.28856321839080457,,8.416363636363636,5.863232323232324,17b two VMs
DMO,n40 m2 uniform high,40,2,27,10000,86.66438045355136,86.66438045355136,10.94027420338399,86.66369131914271,7.951823862518385e-06,3.2460715770721436,9936,0.14323232323232324,0.0,0.2409090909090909,7.442323232323233,0.4025764895330113,0.30028735632183906,,8.462222222222222,6.422424242424243,17b two VMs
DMO,n40 m2 uniform high,40,2,28,10000,86.66447069285175,86.66447069285175,10.940287264181505,86.66369131914271,8.99308230671382e-06,2.7660460472106934,9935,0.13727272727272727,0.0,0.2511111111111111,7.205454545454545,0.40261701056869653,0.29,,8.171515151515152,6.239393939393939,17b two VMs
DMO,n40 m2 uniform high,40,2,29,10000,86.66388915554695,86.66388915554695,10.94024118762007,86.66369131914271,2.282806112095453e-06,4.762509107589722,9935,0.14454545454545453,0.0,0.2407070707070707,6.92,0.6039255158530448,0.3312643678160919,,8.143636363636364,5.696363636363636,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,0,10000,86.66449420087336,86.66449420087336,10.940282240203256,86.66369131914271,9.264338022401192e-06,6.574512004852295,9934,0.006464646464646465,0.0,0.34383838383838383,8.12050505050505,0.6039863096436481,0.3003448275862069,0.8873035629542406,8.373333333333333,7.867676767676768,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,1,10000,86.66374844754546,86.66374844754546,10.940230038995859,86.66369131914271,6.59196508651276e-07,4.74240517616272,9934,0.017373737373737375,0.0,0.3297979797979798,6.615656565656566,0.20132876988121604,0.20557471264367816,0.9184708251856247,7.70949494949495,5.5218181818181815,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,2,10000,86.66577596264727,86.66577596264727,10.940390683761688,86.66369131914271,2.4054404708922998e-05,5.684905052185059,9934,0.006464646464646465,0.0,0.3412121212121212,8.334848484848484,0.6039863096436481,0.27741379310344827,0.8820311525582664,9.24,7.42969696969697,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,3,10000,86.66401118564643,86.66401118564643,10.940250856350398,86.66369131914271,3.690894062406699e-06,5.320824384689331,9935,0.010101010101010102,0.0,0.34444444444444444,7.626262626262626,0.9058882737795672,0.17885057471264368,0.926718126516964,8.732929292929294,6.51959595959596,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,4,10000,86.66402061904242,86.66402061904242,10.940251603780437,86.66369131914271,3.7997446761334256e-06,4.851988077163696,9933,0.00909090909090909,0.0,0.3432323232323232,7.517878787878788,0.5033725963958522,0.25913793103448274,0.9040617892805314,8.241010101010101,6.794747474747474,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,5,10000,86.66407770516301,86.66407770516301,10.940252812690673,86.66369131914271,4.458453297040175e-06,5.495203733444214,9934,0.019696969696969695,0.0,0.3396969696969697,6.216262626262626,0.10066438494060802,0.17729885057471265,0.9243361934319227,7.3298989898989895,5.102626262626263,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,6,10000,86.66427248327898,86.66427248327898,10.940266574742276,86.66369131914271,6.7059702560316396e-06,8.967270374298096,9934,0.005050505050505051,0.0,0.34585858585858587,8.41909090909091,0.7046506945842561,0.2694252873563218,0.8977950370871907,9.460606060606061,7.377575757575758,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,7,10000,86.66842643547133,86.66842643547133,10.940560072315893,86.66369131914271,5.463783340569627e-05,6.098147392272949,9934,0.012222222222222223,0.0,0.3381818181818182,6.986161616161616,0.50332192470304,0.17758620689655175,0.9124797553218668,8.679191919191918,5.293131313131313,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,8,10000,86.66438537526587,86.66438537526587,10.940280504269536,86.66369131914271,8.008614825737839e-06,5.009132146835327,9933,0.013030303030303031,0.0,0.34,7.132424242424243,0.10067451927917044,0.21310344827586208,0.9094491804999111,8.423030303030304,5.841818181818182,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,9,10000,86.66388303710707,86.66388303710707,10.940239058415363,86.66369131914271,2.2122063050553202e-06,5.297644853591919,9933,0.010202020202020202,0.0,0.347979797979798,7.063131313131313,0.8053961542333635,0.20396551724137932,0.9072307159323325,8.25030303030303,5.875959595959596,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,10,10000,86.66370398153683,86.66370398153683,10.940226515849949,86.66369131914271,1.4610956353295372e-07,5.680246591567993,9934,0.013737373737373737,0.0,0.34414141414141414,6.67959595959596,0.50332192470304,0.23051724137931034,0.9149399087995718,7.321414141414142,6.0377777777777775,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,11,10000,86.66471158082074,86.66471158082074,10.940306350298957,86.66369131914271,1.177265429722791e-05,4.421372175216675,9933,0.007171717171717172,0.0,0.34555555555555556,7.4815151515151515,1.2080942313500453,0.2452873563218391,0.90710089717815,8.564646464646465,6.398383838383839,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,12,10000,86.66516615292198,86.66516615292198,10.94032971698843,86.66369131914271,1.701789707801003e-05,4.324532508850098,9934,0.009797979797979799,0.0,0.34040404040404043,7.058383838383838,0.6039863096436481,0.275,0.8799770657649113,8.16909090909091,5.947676767676768,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,13,10000,86.66453880482716,86.66453880482716,10.940285391696486,86.66369131914271,9.779016697141512e-06,6.791282415390015,9933,0.01202020202020202,0.0,0.33626262626262626,7.404646464646465,0.5033725963958522,0.21402298850574714,0.9195103424482043,8.753131313131313,6.056161616161616,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,14,10000,86.66477152789324,86.66477152789324,10.940311100045784,86.66369131914271,1.2464375035038618e-05,6.201935768127441,9934,0.010606060606060607,0.0,0.3395959595959596,7.263232323232323,0.9059794644654721,0.30419540229885056,0.8753461943969129,8.37111111111111,6.155353535353536,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,15,10000,86.66436725145033,86.66436725145033,10.940273270589282,86.66369131914271,7.799486697677842e-06,5.50898551940918,9934,0.024545454545454544,0.0,0.3331313131313131,6.027373737373737,0.50332192470304,0.18436781609195402,0.9155601412205716,6.791919191919192,5.262828282828282,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,16,10000,86.6651020911536,86.6651020911536,10.940325190702927,86.66369131914271,1.627869745000966e-05,6.940957307815552,9933,0.016666666666666666,0.0,0.3398989898989899,6.578282828282828,0.906070673512534,0.14896551724137932,0.9377177581174657,7.5359595959595955,5.620606060606061,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,17,10000,86.66389734887686,86.66389734887686,10.94024183679677,86.66369131914271,2.3773477797719827e-06,6.984850168228149,9933,0.007676767676767677,0.0,0.3431313131313131,7.507474747474747,0.704721634954193,0.28419540229885054,0.8967843571211255,8.06020202020202,6.9547474747474745,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,18,10000,86.66416496470421,86.66416496470421,10.940263040624984,86.66369131914271,5.4653287240518075e-06,4.181225776672363,9933,0.009292929292929294,0.0,0.34505050505050505,7.2853535353535355,0.8053961542333635,0.23879310344827584,0.9050675704457245,7.91010101010101,6.66060606060606,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,19,10000,86.66500480917912,86.66500480917912,10.940318317243113,86.66369131914271,1.5156174591875686e-05,4.4298624992370605,9933,0.010303030303030303,0.0,0.337979797979798,6.917070707070707,0.704721634954193,0.2654022988505747,0.8991397316056681,7.761414141414141,6.072727272727272,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,20,10000,86.66558784818073,86.66558784818073,10.940359511875206,86.66369131914271,2.1883778652316988e-05,5.021659851074219,9933,0.01808080808080808,0.0,0.3398989898989899,6.360909090909091,1.1074197120708749,0.16344827586206895,0.9318462891882545,7.435959595959596,5.285858585858586,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,21,10000,86.66541580726553,86.66541580726553,10.940362147808042,86.66369131914271,1.9898623016962217e-05,5.002619504928589,9933,0.01404040404040404,0.0,0.3528282828282828,6.4363636363636365,0.8053961542333635,0.23218390804597702,0.8980717848653061,7.171717171717172,5.701010101010101,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,22,10000,86.66630058069298,86.66630058069298,10.940432250477036,86.66369131914271,3.010789767370121e-05,5.007008075714111,9933,0.008282828282828282,0.0,0.34595959595959597,7.6842424242424245,0.30202355783751134,0.22931034482758622,0.9174279215575167,8.53919191919192,6.829292929292929,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,23,10000,86.66495349808427,86.66495349808427,10.9403146918567,86.66369131914271,1.4564103171084333e-05,4.944525957107544,9933,0.010808080808080808,0.0,0.3428282828282828,7.275656565656566,0.5033725963958522,0.2635632183908046,0.9007197818746306,8.287070707070708,6.264242424242425,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,24,10000,86.6643712713414,86.6643712713414,10.940273554614766,86.66369131914271,7.845871648562878e-06,4.500492095947266,9934,0.009494949494949495,0.0,0.34484848484848485,7.368282828282828,0.6039863096436481,0.21436781609195404,0.9028087726026893,8.405858585858585,6.330707070707071,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,25,10000,86.66486880860505,86.66486880860505,10.940308708119883,86.66369131914271,1.3586883323485518e-05,4.789384365081787,9933,0.00898989898989899,0.0,0.341010101010101,7.693030303030303,0.10067451927917044,0.2616091954022989,0.896539362931889,8.464040404040404,6.922020202020202,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,26,10000,86.6664682902473,86.6664682902473,10.940421719526686,86.66369131914271,3.204307435226046e-05,4.757410049438477,9933,0.01202020202020202,0.0,0.3415151515151515,7.273131313131313,0.8053961542333635,0.17040229885057473,0.9176353511322635,7.945252525252525,6.601010101010101,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,27,10000,86.66395270346855,86.66395270346855,10.940246222670599,86.66369131914271,3.016076535168773e-06,4.5347418785095215,9934,0.01919191919191919,0.0,0.33555555555555555,6.4935353535353535,0.6039863096436481,0.2329310344827586,0.886180117871668,7.392727272727273,5.594343434343434,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,28,10000,86.66576058313059,86.66576058313059,10.940389465206595,86.66369131914271,2.3876942654765098e-05,4.705150365829468,9933,0.015353535353535354,0.0,0.343030303030303,6.5783838383838384,0.8053961542333635,0.20350574712643676,0.906501063792072,7.572323232323233,5.584444444444444,17b two VMs
QI-DMO,n40 m2 uniform high,40,2,29,10000,86.66570593638652,86.66570593638652,10.940367855399703,86.66369131914271,2.324638165229883e-05,4.2979042530059814,9933,0.00909090909090909,0.0,0.3429292929292929,7.633333333333334,0.6040471156750227,0.2095977011494253,0.9026894877488194,8.482828282828283,6.783838383838384,17b two VMs
Max-Min,n40 m8 identical none,40,8,0,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.005139827728271484,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,1,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.002878427505493164,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,2,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.0035631656646728516,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,3,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.017771005630493164,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,4,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.005663633346557617,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,5,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.012127399444580078,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,6,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.02686142921447754,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,7,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.014036417007446289,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,8,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.014660120010375977,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,9,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.011872291564941406,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
Max-Min,n40 m8 identical none,40,8,10,10000,25.0,25.0,11.11111111111111,25.0,0.0,0.0056035518646240234,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,"17c identical tasks, homogeneous VMs"
