exp,algo,family,n,m,dist,het,inst_seed,run_seed,budget,lb,lb2,maxmin,runtime_s,best,makespan,energy_Wh,evals,gap,gap2,ratio_mm,end_impr_reloc,end_impr_swap,end_tied_crit,wasted,neutral,improving,worse,move_size,gb_impr_per_1k,dup_global_frac,touch_crit_frac,x_frac,x_success,late_improving_frac,last_gb_impr_frac,div_end,purity_end,c_end,c_mean,bsf_005,bsf_010,bsf_015,bsf_020,bsf_025,bsf_030,bsf_035,bsf_040,bsf_045,bsf_050,bsf_055,bsf_060,bsf_065,bsf_070,bsf_075,bsf_080,bsf_085,bsf_090,bsf_095,bsf_100,key
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,0,20000,164.78258356999368,164.78258356999373,165.32756895566024,42.82450866699219,251.8623024385247,251.8623024385247,618.8075074583251,19920,0.528452200359771,0.5284522003597706,1.5234138143413485,699,7364,1,0.0,0.0005027652086475615,0.3532428355957768,0.6462543991955757,425.23901458019105,3.965863453815261,0.0,0.994017094017094,1.0,0.3532428355957768,0.3404725992961287,0.9864457831325302,0.11956934865900384,0.9595283990545656,,,635.0655994887048,574.8457735778056,542.8960215488779,542.8960215488779,526.0399651522896,513.6316570809587,506.10509437470415,474.2908208774328,442.6392512173042,423.58001881943767,404.7053528106621,372.7020540702375,351.5358674406494,336.56614370042166,323.78072283333165,300.8384605536649,288.83983283192646,278.84237302973816,254.70367453681453,251.8623024385247,QI-DMO+CXM|1500|50|uniform|high|1|0
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,1,20000,164.78258356999368,164.78258356999373,165.32756895566024,44.6097514629364,260.67558003952473,260.67558003952473,634.4299870287116,19920,0.5819364789167732,0.5819364789167727,1.5767217874560062,747,8857,1,0.0,0.00030165912518853697,0.3525389643036702,0.6471593765711413,375.08597285067873,3.0120481927710845,0.0,0.993815987933635,1.0,0.3525389643036702,0.33976872800402214,1.0,0.1442743295019157,0.9543374896333344,,,624.1337309126906,548.3253965932855,516.6910481026065,516.6910481026065,516.6910481026065,478.956900161202,471.1001960033569,428.61425326325224,427.04638747241734,410.07406940431713,396.28674561762193,373.338551920119,341.5839252359842,319.43724746221073,319.43724746221073,298.03876482225576,285.3797848798617,275.3288758386676,269.679218822137,260.67558003952473,QI-DMO+CXM|1500|50|uniform|high|1|1
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,2,20000,164.78258356999368,164.78258356999373,165.32756895566024,47.36415910720825,273.24871587814744,273.24871587814744,657.61086718398,19920,0.6582378426059892,0.6582378426059886,1.6527716315203966,889,7477,1,0.0,0.00020110608345902463,0.35193564605329314,0.6478632478632479,436.91779788838613,3.4136546184738954,0.0,0.9965309200603318,1.0,0.35193564605329314,0.34499748617395676,0.9954819277108434,0.15664674329501915,0.9438008223758311,,,661.1157282287602,577.2396446188577,562.367930566466,549.5604825734764,541.7778153799204,541.7778153799204,541.7778153799204,469.38466538422307,457.1260425790775,449.1661535407853,431.85830626348314,386.88878336322773,382.3811979742312,364.8233929324074,342.28667823324326,324.3319253424326,308.58314412965206,292.40876178083874,281.68051780825886,273.24871587814744,QI-DMO+CXM|1500|50|uniform|high|1|2
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,3,20000,164.78258356999368,164.78258356999373,165.32756895566024,47.72483158111572,264.19246029106046,264.19246029106046,641.8441716519612,19920,0.6032790272331242,0.6032790272331237,1.5979939822493556,877,6083,1,0.0,0.00020110608345902463,0.34901960784313724,0.6507792860734037,445.98340874811464,3.112449799196787,0.0,0.9950226244343892,1.0,0.34901960784313724,0.3429864253393665,0.9819277108433735,0.1293823754789272,0.9600333907401023,,,650.7821069790259,588.6790145198789,533.1212783466925,530.027970295991,501.5883995702606,501.5883995702606,491.91341382674153,491.91341382674153,473.18957222964104,456.90946493140353,427.9609402741585,402.29320116628435,388.9002910960896,369.7725413151578,345.4163566770463,310.4974796361817,302.25051946206605,277.21115734512153,276.9922524741391,264.19246029106046,QI-DMO+CXM|1500|50|uniform|high|1|3
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,4,20000,164.78258356999368,164.78258356999373,165.32756895566024,50.4763560295105,253.3555518901437,253.3555518901437,621.5807092648828,19920,0.5375141377275919,0.5375141377275914,1.5324458799614478,1060,15409,1,0.0,0.0003519356460532931,0.35580693815987935,0.6438411261940674,402.889592760181,4.267068273092369,0.0,0.9931121166415284,1.0,0.35580693815987935,0.3445952740070387,0.9954819277108434,0.10825593869731802,0.9657301719375101,,,662.4112173912451,567.0103243264629,517.7438132696548,506.47874069711514,492.5595903452763,472.88701424339547,470.59824232944095,439.2746961060609,430.10769815944604,430.10769815944604,416.44261353549064,382.9266368192847,345.46102729963536,336.40347283858716,315.0700513789599,292.0141589693741,278.9296098682189,271.30286940514475,255.61734410672108,253.3555518901437,QI-DMO+CXM|1500|50|uniform|high|1|4
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,5,20000,164.78258356999368,164.78258356999373,165.32756895566024,46.913543462753296,257.1483107700826,257.1483107700826,627.5245963943399,19920,0.5605308837802954,0.5605308837802949,1.5553867536699102,1916,32727,1,0.0,0.0006033182503770739,0.3481649069884364,0.6512317747611865,391.45530417295123,3.7650602409638556,0.0,0.991955756661639,1.0,0.3481649069884364,0.3401709401709402,0.9954819277108434,0.13886130268199234,0.9582867895087271,,,634.6957832574083,588.8012291742048,537.9198259663664,474.91106305698133,474.91106305698133,474.91106305698133,459.84749207957344,445.0642676515887,430.1916793679774,394.3692306548034,377.3133946490375,365.4868135904393,359.9062608530007,334.6954385724361,312.3367517940639,304.22762058198435,290.07859730339965,276.9511566845043,266.6692771935687,257.1483107700826,QI-DMO+CXM|1500|50|uniform|high|1|5
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,6,20000,164.78258356999368,164.78258356999373,165.32756895566024,45.15021085739136,254.66274347543484,254.66274347543484,623.4132765709209,19920,0.5454469638611008,0.5454469638611003,1.5403525563466895,1640,29881,1,0.0,0.0007541478129713424,0.35228758169934643,0.6469582704876823,414.89230769230767,3.2630522088353415,0.0,0.9914027149321267,1.0,0.35228758169934643,0.34570135746606334,1.0,0.09719080459770116,0.9718053552795638,,,657.071796747784,602.3310424504565,594.3662825078327,566.0595575910075,538.2983892102862,506.4855235897488,497.9032952942283,467.85702059563124,467.85702059563124,441.10525020359387,403.69539782500595,379.7875195523108,366.27593713735797,352.117219759598,334.8310106062656,325.20391730537034,308.22239222529646,280.7019045769958,260.7141690726898,254.66274347543484,QI-DMO+CXM|1500|50|uniform|high|1|6
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,7,20000,164.78258356999368,164.78258356999373,165.32756895566024,43.32683253288269,275.32964605867477,275.32964605867477,662.0006462348329,19920,0.6708661807194247,0.6708661807194242,1.6653583416115938,1297,13406,1,0.0,0.00015082956259426848,0.3528908999497235,0.6469582704876823,426.23886375062847,3.714859437751004,0.0,0.9937154348919055,1.0,0.3528908999497235,0.34318753142282554,1.0,0.13173793103448275,0.9598795370908512,,,631.351799657325,583.7982365325435,542.6352509221427,526.3088097911442,519.5010545705925,519.5010545705925,491.8196684208957,491.8196684208957,463.1377065561336,463.1377065561336,452.4772477872253,417.5702333360863,399.4672200303008,383.3941282845411,358.1557761244579,342.370851964264,316.5353953801921,296.36347469756777,283.6954237078807,275.32964605867477,QI-DMO+CXM|1500|50|uniform|high|1|7
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,8,20000,164.78258356999368,164.78258356999373,165.32756895566024,42.51920008659363,274.2043280631226,274.2043280631226,659.6789045588628,19920,0.6640370731088249,0.6640370731088242,1.6585517454542769,1492,13948,1,0.0,0.00025138260432378077,0.3521870286576169,0.6475615887380594,385.8751633986928,4.467871485943775,0.0,0.9930115635997989,1.0,0.3521870286576169,0.3420814479638009,0.9819277108433735,0.1152551724137931,0.965109075236668,,,616.1922686186298,554.8268583422997,531.5199400154056,517.0698906452561,517.0698906452561,516.1402006489591,484.17234045893906,456.65049551894964,445.3826170036724,416.55992154027905,405.68160164116154,391.55183028012624,369.40843373699954,350.35171923608584,338.78713957587803,322.00702841105795,307.31943979169944,292.2531764433661,285.33089514064625,274.2043280631226,QI-DMO+CXM|1500|50|uniform|high|1|8
h14_scale,QI-DMO+CXM,n1500 m50 uniform high,1500,50,uniform,high,1,9,20000,164.78258356999368,164.78258356999373,165.32756895566024,43.01741313934326,253.75898281008256,253.75898281008256,623.8571578069722,19920,0.539962399620315,0.5399623996203144,1.5348860714097783,1021,13806,1,0.0,0.00045248868778280545,0.35409753645047765,0.6454499748617396,401.6764203117144,4.618473895582329,0.0,0.9932126696832579,1.0,0.35409753645047765,0.34560080442433383,0.9954819277108434,0.12975632183908045,0.9600315175913088,,,658.3104770179488,626.8024893893975,563.8044046268906,563.8044046268906,542.7611474753485,506.7504622754206,478.1704426688665,478.1704426688665,475.8559232922063,451.171483120582,420.89810168571137,385.9391514977499,355.004238163041,340.9240605578237,323.61938606436564,310.06244395757466,290.2637588480838,278.47676582547604,269.16805694752145,253.75898281008256,QI-DMO+CXM|1500|50|uniform|high|1|9
