key,problem_set,variant,problem,tasks,vms,task_lengths,vm_heterogeneity,instance_seed,run_seed,budget,makespan_s,energy_Wh,lower_bound_s,lower_bound_pmtn_s,gap_pct,gap_pmtn_pct,runtime_s,evaluations,best_at_005pct_s,best_at_010pct_s,best_at_015pct_s,best_at_020pct_s,best_at_025pct_s,best_at_030pct_s,best_at_035pct_s,best_at_040pct_s,best_at_045pct_s,best_at_050pct_s,best_at_055pct_s,best_at_060pct_s,best_at_065pct_s,best_at_070pct_s,best_at_075pct_s,best_at_080pct_s,best_at_085pct_s,best_at_090pct_s,best_at_095pct_s,best_at_100pct_s
large|QI-MRFO|2000-50-uniform-high|inst1|run2|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,2,20000,510.90558768147207,1139.4927238310308,231.5471043556684,231.54710435566892,120.6486620090461,120.64866200904562,62.46145963668823,19950,779.5485670417901,750.8434266800502,718.1121323555519,698.8021075393272,674.5556886284,656.5890527119782,639.6675035858927,633.5972312120284,623.5579428271916,614.5229221927411,591.4066180751958,569.6945104341911,557.0265047645792,551.6376091782147,544.5926443086003,540.9139810022183,529.0540177559411,522.2348651768745,518.259967390342,510.90558768147207
large|QI-MRFO|2000-50-uniform-high|inst1|run3|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,3,20000,497.6113115395736,1113.7874105399228,231.5471043556684,231.54710435566892,114.90716237816417,114.9071623781637,62.17837071418762,19950,716.7356675883776,699.9972734390144,682.7368226116523,650.5505130302046,632.7139010937084,623.4921905735148,615.6687715442965,609.5169332379438,597.9696790866236,586.1011687053355,574.9730102502461,562.4594239310051,551.3305724499468,542.0336680219748,532.0332405758012,527.3107168716466,517.2225070020319,514.5502338971535,503.7661966798799,497.6113115395736
large|QI-MRFO|2000-50-uniform-high|inst1|run1|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,1,20000,540.4834805501034,1192.7657061188163,231.5471043556684,231.54710435566892,133.42269040855405,133.4226904085535,65.24932718276978,19950,824.0082579739113,784.2318971134855,753.5201803789453,739.4347126941007,717.4780018022313,700.9942816042759,687.9554971300294,674.3857093059537,657.6011815849366,652.0999036532774,643.7018767811012,632.6647587274085,614.556816728941,604.4439561270373,596.3574794964844,581.3703049000774,571.0999409928132,560.9581443889887,547.9156496592061,540.4834805501034
large|QI-MRFO|2000-50-uniform-high|inst1|run0|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,0,20000,474.72748032178436,1073.3290277485216,231.5471043556684,231.54710435566892,105.02414903560107,105.02414903560062,65.47822165489197,19950,780.8191032844805,740.8170689850265,715.5218340754035,708.4844839463672,680.345058334022,652.2462507667042,639.4754496815863,622.4644196320256,609.6105139797966,578.3230222291869,562.3549073342025,544.8710454242673,527.7009837986416,519.5326721427984,513.4451583388677,503.2647492900337,496.42070795172083,484.68586889505974,480.9731729125922,474.72748032178436
large|QI-MRFO|2000-50-uniform-high|inst1|run4|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,4,20000,484.61042956019054,1090.8087364137207,231.5471043556684,231.54710435566892,109.29237310426636,109.2923731042659,72.93143701553345,19950,753.0023295277028,740.3295821195003,708.2326907356141,684.0474826949874,675.7117351907051,642.6205970317097,625.7529413726838,611.5082662657485,602.7454229813214,587.2861562198137,575.8230292276736,561.7212034055173,549.1368027688756,538.3112156419324,533.5350828693657,526.5303723341141,517.4859435416181,502.8176849953369,496.9776258199503,484.61042956019054
large|QI-MRFO|2000-50-uniform-high|inst1|run5|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,5,20000,543.6518444432778,1196.1053899070812,231.5471043556684,231.54710435566892,134.7910356970823,134.79103569708178,73.6527988910675,19950,851.8093462677853,825.7769515170738,781.939022169116,762.2693963953571,734.8975505027627,717.3364684608243,708.2350137702355,688.3414230107163,675.8953827074563,664.1131099491819,650.3764313838603,635.5129334030878,620.8955991044802,605.1457460494119,586.1922955134326,583.5099168384482,573.95231207049,564.760618875005,555.1315963546434,543.6518444432778
large|QI-MRFO|2000-50-uniform-high|inst1|run6|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,6,20000,537.6846108077444,1188.0178822914818,231.5471043556684,231.54710435566892,132.21392135478095,132.21392135478044,77.24885725975037,19950,825.0239355279109,794.9860532610401,751.1660512641946,729.034981022973,706.504294680094,689.3026010016839,664.8880817115795,648.9204414300315,634.4204163708611,623.1011721778411,608.7381144529584,599.8407903186679,589.4890952296194,578.3478316751878,569.9819227079989,561.0518613569753,553.625210148683,550.5206033993079,543.9798010578174,537.6846108077444
large|QI-MRFO|2000-50-uniform-high|inst1|run7|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,7,20000,515.6273542362447,1144.6517388498992,231.5471043556684,231.54710435566892,122.68788705913346,122.68788705913296,79.88514733314514,19950,826.6034456064568,788.2556401795586,761.1512244614231,745.6837886427163,724.394230146044,699.088622751824,679.0339282456729,664.3438189174676,649.8449356391825,641.172041210153,628.4308281334654,608.1996319155395,593.2245609164689,581.16434407397,568.2415726316187,563.351279427445,551.4413185612252,532.9679345536969,523.4148518769997,515.6273542362447
large|QI-MRFO|2000-50-uniform-high|inst1|run9|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,9,20000,507.20904935046553,1133.5905621732022,231.5471043556684,231.54710435566892,119.05221002952644,119.05221002952595,63.26698184013367,19950,784.6688929147666,763.3387487563388,747.7554210661822,723.1705813685927,705.0114327734983,681.7077359821217,656.9271691258917,637.5510742135972,621.3515281298424,606.2168863090404,585.3907200518099,578.5359343029407,556.7143416087109,544.1087716312869,541.3766305230755,537.6213167297853,531.7253325814276,524.6556253464365,517.1625599579007,507.20904935046553
large|QI-MRFO|2000-50-uniform-high|inst1|run8|b20000,large,QI-MRFO,"2000 tasks, 50 VMs, uniform/high",2000,50,uniform,high,1,8,20000,496.94412471576555,1114.170518476815,231.5471043556684,231.54710435566892,114.61901935617969,114.61901935617922,64.67924165725708,19950,830.2969374096335,788.2759913906293,737.5449368082675,701.2369202793859,668.277645717327,663.0109297531255,647.8389864030366,631.2712967668957,624.9046998045787,608.5020852337215,594.7987415944252,579.0701700346001,556.9151505669776,550.6415840210501,534.7733480951127,520.8690750979401,514.5688424715123,512.2592416929593,503.02279153569367,496.94412471576555
