exp,algo,family,n,m,dist,het,inst_seed,run_seed,budget,lb,lb2,maxmin,runtime_s,best,makespan,energy_Wh,evals,gap,gap2,ratio_mm,end_impr_reloc,end_impr_swap,end_tied_crit,wasted,neutral,improving,worse,move_size,gb_impr_per_1k,dup_global_frac,touch_crit_frac,x_frac,x_success,late_improving_frac,last_gb_impr_frac,div_end,purity_end,c_end,c_mean,bsf_005,bsf_010,bsf_015,bsf_020,bsf_025,bsf_030,bsf_035,bsf_040,bsf_045,bsf_050,bsf_055,bsf_060,bsf_065,bsf_070,bsf_075,bsf_080,bsf_085,bsf_090,bsf_095,bsf_100,key
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,0,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.7638273239135742,58.890710081901965,58.890710081901965,32.919870089833665,19950,0.2513810425683434,0.2513810425683442,1.2411284695010643,33,142,1,0.7094377510040161,0.06255020080321286,0.018122489959839356,0.20988955823293173,12.161546184738956,0.9022556390977443,0.83714859437751,0.15481927710843374,0.0,0.0,0.0,0.47969924812030074,0.0,0.9978257752530214,0.0,0.0,77.63590757627317,77.63590757627317,77.63590757627317,77.63590757627317,77.63590757627317,73.54152879596623,66.4867195671216,64.31485681317923,64.31485681317923,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,58.890710081901965,P-MRFO c=0.0|100|10|uniform|high|1|0
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,1,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.930055856704712,67.08014632376565,67.08014632376565,36.50613668264728,19950,0.4254000898533541,0.4254000898533549,1.413721777593378,22,125,1,0.6604417670682731,0.1128012048192771,0.020130522088353413,0.20662650602409638,12.386947791164658,1.0526315789473684,0.8365963855421686,0.15758032128514057,0.0,0.0,0.017670682730923693,0.8045112781954887,0.0006666666666666666,0.9973543319371451,0.0,0.0,85.84669557432734,85.84669557432734,85.84669557432734,85.84669557432734,80.82298897541148,77.50893680058236,77.50893680058236,77.50893680058236,77.50893680058236,77.50893680058236,77.50893680058236,77.40204806026823,74.14927505722886,69.55997172811006,69.43866122124048,69.43866122124048,67.08014632376565,67.08014632376565,67.08014632376565,67.08014632376565,P-MRFO c=0.0|100|10|uniform|high|1|1
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,2,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.8505232334136963,54.4512111532286,54.4512111532286,31.550981777772588,19950,0.15704519927288937,0.15704519927289007,1.1475655203867983,72,510,1,0.7251506024096386,0.046636546184738954,0.01897590361445783,0.20923694779116467,12.140361445783132,1.0526315789473684,0.8372489959839358,0.16576305220883533,0.0,0.0,0.006024096385542169,0.8345864661654135,0.0,0.9951149069642493,0.0,0.0,94.21769278162913,81.1043047248849,73.01642311941302,73.01642311941302,62.54080489181568,61.41242698385737,61.41242698385737,61.41242698385737,61.41242698385737,55.27861588601806,55.27861588601806,55.27861588601806,55.27861588601806,55.27861588601806,55.27861588601806,55.27861588601806,54.4512111532286,54.4512111532286,54.4512111532286,54.4512111532286,P-MRFO c=0.0|100|10|uniform|high|1|2
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,3,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.8803482055664062,52.449439995431135,52.449439995431135,30.713229085399345,19950,0.11450914435108518,0.11450914435108585,1.1053779636412047,37,346,1,0.7379518072289156,0.031676706827309234,0.0197289156626506,0.21064257028112449,12.185491967871487,1.1027568922305764,0.8421686746987952,0.1604417670682731,0.0,0.0,0.018473895582329317,0.849624060150376,0.0,0.9974490246611648,0.0,0.0,90.21761461489368,82.03186610768702,82.03186610768702,82.03186610768702,81.66088653667958,81.66088653667958,81.66088653667958,81.66088653667958,81.66088653667958,81.66088653667958,81.66088653667958,57.20199205993274,57.20199205993274,57.20199205993274,53.33810577849917,53.33810577849917,52.449439995431135,52.449439995431135,52.449439995431135,52.449439995431135,P-MRFO c=0.0|100|10|uniform|high|1|3
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,4,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.822324514389038,57.76147973762329,57.76147973762329,32.74110786307068,19950,0.22738579028563197,0.22738579028563272,1.2173298104772625,18,94,1,0.7179718875502008,0.05391566265060241,0.014859437751004016,0.21325301204819277,12.543975903614458,0.6516290726817042,0.8417670682730923,0.15627510040160641,0.0,0.0,0.0,0.2,0.0006666666666666666,0.997720407166648,0.0,0.0,67.33601248415108,67.33601248415108,62.78191539600163,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,57.76147973762329,P-MRFO c=0.0|100|10|uniform|high|1|4
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,5,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.9308350086212158,72.2521897932094,72.2521897932094,38.66464586783616,19950,0.5353019256437552,0.5353019256437561,1.52272318692426,33,127,1,0.5974899598393574,0.16636546184738957,0.01576305220883534,0.22038152610441766,12.803363453815262,0.6516290726817042,0.8284136546184739,0.15562248995983935,0.0,0.0,0.0,0.3473684210526316,0.007149425287356321,0.9921429655642109,0.0,0.0,88.51587731149837,80.9359704135742,80.9359704135742,80.9359704135742,80.9359704135742,76.66479187201689,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,72.2521897932094,P-MRFO c=0.0|100|10|uniform|high|1|5
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,6,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.8661696910858154,84.70864866146123,84.70864866146123,43.489502419484765,19950,0.7999918311243317,0.7999918311243328,1.7852444862778478,35,148,1,0.6508032128514056,0.14879518072289158,0.011295180722891566,0.18910642570281125,12.532479919678714,0.5513784461152882,0.8478915662650602,0.14914658634538153,0.0,0.0,0.0,0.07669172932330827,0.002574712643678161,0.9946151736021932,0.0,0.0,87.34739283666958,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,84.70864866146123,P-MRFO c=0.0|100|10|uniform|high|1|6
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,7,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.9941940307617188,70.8603633290697,70.8603633290697,38.023438140466,19950,0.5057267133675393,0.5057267133675402,1.49339028455568,12,141,1,0.6992971887550201,0.0928714859437751,0.014056224899598393,0.19377510040160642,12.059036144578313,0.8521303258145363,0.8545180722891567,0.14789156626506025,0.0,0.0,0.009036144578313253,0.924812030075188,0.0006666666666666666,0.9978480964920462,0.0,0.0,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,79.50667359288097,78.94750193202984,78.7553504231347,70.8603633290697,70.8603633290697,P-MRFO c=0.0|100|10|uniform|high|1|7
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,8,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.8339118957519531,61.691871500816504,61.691871500816504,34.3217125925188,19950,0.31090350870822336,0.3109035087082242,1.3001632676865127,28,201,1,0.733433734939759,0.04332329317269076,0.010491967871485944,0.21275100401606425,12.238604417670683,0.5012531328320802,0.8485943775100402,0.1464859437751004,0.0,0.0,0.006024096385542169,0.5969924812030075,0.0,0.9981934320257057,0.0,0.0,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,64.24931163436902,62.98594323377785,61.691871500816504,61.691871500816504,61.691871500816504,61.691871500816504,61.691871500816504,61.691871500816504,61.691871500816504,61.691871500816504,61.691871500816504,P-MRFO c=0.0|100|10|uniform|high|1|8
v5_c_without_cxm,P-MRFO c=0.0,n100 m10 uniform high,100,10,uniform,high,1,9,20000,47.06057394079924,47.06057394079921,47.44932658387582,2.07576060295105,52.02554433776791,52.02554433776791,30.468582385326574,19950,0.10550169666894532,0.10550169666894599,1.096444314036844,39,458,1,0.7053212851405622,0.06576305220883534,0.017269076305220885,0.21164658634538153,12.524196787148595,0.6516290726817042,0.8427710843373494,0.19011044176706826,0.0,0.0,0.006024096385542169,0.8766917293233083,0.0,0.9986363395277572,0.0,0.0,66.7482841189847,52.92291809314156,52.92291809314156,52.92291809314156,52.92291809314156,52.92291809314156,52.92291809314156,52.92291809314156,52.92291809314156,52.92291809314156,52.65723963119328,52.65723963119328,52.65723963119328,52.65723963119328,52.65723963119328,52.65723963119328,52.65723963119328,52.02554433776791,52.02554433776791,52.02554433776791,P-MRFO c=0.0|100|10|uniform|high|1|9
