exp,algo,family,n,m,dist,het,inst_seed,run_seed,budget,lb,lb2,maxmin,runtime_s,best,makespan,energy_Wh,evals,gap,gap2,ratio_mm,end_impr_reloc,end_impr_swap,end_tied_crit,wasted,neutral,improving,worse,move_size,gb_impr_per_1k,dup_global_frac,touch_crit_frac,x_frac,x_success,late_improving_frac,last_gb_impr_frac,div_end,purity_end,bsf_005,bsf_010,bsf_015,bsf_020,bsf_025,bsf_030,bsf_035,bsf_040,bsf_045,bsf_050,bsf_055,bsf_060,bsf_065,bsf_070,bsf_075,bsf_080,bsf_085,bsf_090,bsf_095,bsf_100,key
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,0,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.0871598720550537,47.77358729411057,47.77358729411057,28.90551550983471,19982,0.015150970198712012,0.015150970198712624,1.0068338316595822,1,27,1,0.036587810745789894,0.10470128307939054,0.23411186848436247,0.6245990376904571,5.1039995990376905,1.9017115403863478,0.07568163592622293,0.6054530874097834,0.0,0.0,0.22133119486768243,0.5965368831948754,0.07754022988505747,,52.52793215620481,49.57782881594935,49.18578268599047,48.39505727696514,48.310472194030616,48.310472194030616,47.98213339713332,47.98213339713332,47.98213339713332,47.98213339713332,47.88423028358999,47.77358729411057,47.77358729411057,47.77358729411057,47.77358729411057,47.77358729411057,47.77358729411057,47.77358729411057,47.77358729411057,47.77358729411057,GA|100|10|uniform|high|1|0
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,1,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.1319565773010254,47.739392872905206,47.739392872905206,28.790365473033265,19982,0.01442436577505201,0.014424365775052623,1.0061131803107182,1,87,1,0.03092421812349639,0.10054129911788291,0.23711908580593424,0.6314153969526864,5.48300922213312,1.8016214593133821,0.05513231756214916,0.6268544506816359,0.0,0.0,0.23837209302325582,0.994194775297768,0.09282758620689656,,51.74803676029376,49.10998400007569,48.68396933586938,48.25651701050427,48.01519750348925,48.01519750348925,48.01519750348925,48.01519750348925,48.01519750348925,48.01519750348925,47.957299411755116,47.957299411755116,47.957299411755116,47.957299411755116,47.829137915348916,47.829137915348916,47.76699972454297,47.76699972454297,47.76699972454297,47.739392872905206,GA|100|10|uniform|high|1|1
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,2,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.0789589881896973,47.756652368909855,47.756652368909855,28.87524939677038,19982,0.014791116423404919,0.014791116423405531,1.0064769261686102,0,98,1,0.032528067361668,0.10304731355252607,0.23792101042502004,0.6265036086607859,5.245138331996793,1.8516664998498649,0.05693664795509222,0.6293604651162791,0.0,0.0,0.2305533279871692,0.982584325893304,0.08160919540229886,,53.37150404853804,49.71753162102337,48.61977526998627,48.31585220520813,48.31585220520813,48.31585220520813,48.31585220520813,48.31585220520813,48.31585220520813,48.31585220520813,48.31585220520813,48.29906665632395,48.29906665632395,48.29906665632395,47.89499674210158,47.764399381885724,47.764399381885724,47.764399381885724,47.764399381885724,47.756652368909855,GA|100|10|uniform|high|1|2
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,3,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.1692614555358887,47.62137991755149,47.62137991755149,28.83201133779377,19982,0.011916683750132879,0.01191668375013349,1.0036260437410323,0,103,1,0.030122293504410584,0.09798516439454691,0.2420308740978348,0.6298616680032078,5.499548917401764,1.7515764187768992,0.05618484362469928,0.6376804330392943,0.0,0.0,0.22985164394546911,0.8722850565508958,0.0964367816091954,,52.16860140722509,49.062042273938566,48.2721780752172,48.2721780752172,48.2721780752172,48.23507068048215,48.23507068048215,48.23507068048215,48.23507068048215,47.74547639035803,47.70317005782551,47.70317005782551,47.70317005782551,47.70317005782551,47.70317005782551,47.70317005782551,47.70317005782551,47.62137991755149,47.62137991755149,47.62137991755149,GA|100|10|uniform|high|1|3
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,4,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.1697211265563965,47.732441895559134,47.732441895559134,28.899907337467614,19982,0.01427666300043612,0.014276663000436732,1.0059666876659008,0,23,1,0.03002205292702486,0.10640537289494788,0.23711908580593424,0.626453488372093,5.432287489975942,1.5513962566309678,0.05593424218123497,0.6148757016840417,0.0,0.0,0.231355252606255,0.5776699029126213,0.09843678160919539,,58.62368788218161,50.274598016786115,48.48704031835811,48.31493470658312,47.783031512956704,47.783031512956704,47.783031512956704,47.783031512956704,47.771830086897474,47.771830086897474,47.771830086897474,47.732441895559134,47.732441895559134,47.732441895559134,47.732441895559134,47.732441895559134,47.732441895559134,47.732441895559134,47.732441895559134,47.732441895559134,GA|100|10|uniform|high|1|4
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,5,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.2903382778167725,47.59037139300886,47.59037139300886,28.807196908818756,19982,0.011257777112452775,0.011257777112453385,1.0029725355297447,5,71,1,0.027465918203688853,0.10610465116279069,0.23972534081796312,0.6267040898155574,5.483610665597434,1.4513061755580021,0.049117882919005616,0.6303127506014434,0.0,0.0,0.23115477145148355,0.9042137924131719,0.09567816091954023,,60.26019989530583,49.276164003138284,48.5049841406512,48.15066565822092,48.106417150271575,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.90401340860823,47.59037139300886,47.59037139300886,GA|100|10|uniform|high|1|5
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,6,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.322683334350586,48.164875441218115,48.164875441218115,29.016854807642794,19982,0.023465534054218185,0.023465534054218803,1.015080274239033,0,34,1,0.033881315156375304,0.10520248596631916,0.2389234161988773,0.6219927826784283,5.176022453889335,1.3011710539485537,0.07297514033680834,0.5973837209302325,0.0,0.0,0.22794707297514033,0.10454408968071265,0.10273563218390805,,51.98937850945548,49.073528540319046,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,48.164875441218115,GA|100|10|uniform|high|1|6
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,7,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.2334802150726318,47.80053040528809,47.80053040528809,28.82889275781493,19982,0.015723490015648732,0.015723490015649343,1.0074016608179137,0,101,1,0.032327586206896554,0.10655573376102646,0.24037690457097033,0.6207397754611067,5.1910084202085,2.3020718646782106,0.055483159582999195,0.6200882117080995,0.0,0.0,0.22884923817161187,0.8127815033530177,0.07662068965517242,,50.155004500064244,48.79352781946196,48.57679831229681,48.50080509218231,48.30576269548443,48.30576269548443,48.138125916252385,48.138125916252385,48.138125916252385,48.108819179403184,48.108819179403184,47.87506698412828,47.87506698412828,47.87506698412828,47.87506698412828,47.87506698412828,47.80053040528809,47.80053040528809,47.80053040528809,47.80053040528809,GA|100|10|uniform|high|1|7
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,8,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.225924015045166,47.63599359971949,47.63599359971949,28.844093880090885,19982,0.012227212945683874,0.012227212945684485,1.003934028768853,3,103,1,0.03317963111467522,0.10004009623095429,0.23521451483560546,0.631565757818765,5.319266238973537,1.8016214593133821,0.06395348837209303,0.6206896551724138,0.0,0.0,0.22764635124298316,0.8069762786507857,0.11177011494252874,,51.5002833152701,49.18994411417097,48.469087189294996,48.42916342350825,48.42916342350825,48.42916342350825,47.92601451679115,47.91773838146625,47.91773838146625,47.842806607461625,47.842806607461625,47.842806607461625,47.802493138815215,47.716344917517176,47.716344917517176,47.716344917517176,47.63599359971949,47.63599359971949,47.63599359971949,47.63599359971949,GA|100|10|uniform|high|1|8
h5_tune,GA,n100 m10 uniform high,100,10,uniform,high,1,9,20000,47.06057394079924,47.06057394079921,47.44932658387582,1.2444431781768799,48.01608940473721,48.01608940473721,28.890944377108006,19982,0.020303948378104782,0.020303948378105396,1.0119445914550447,1,173,1,0.03353047313552526,0.09983961507618284,0.23977546110665598,0.6268544506816359,5.315958299919807,1.8516664998498649,0.0630513231756215,0.6236968724939855,0.0,0.0,0.23817161186848437,0.5254228805925333,0.08174712643678161,,52.221321968184405,50.301834677416565,49.44052081673421,48.59520268612311,48.27976071015633,48.27573071743077,48.27573071743077,48.08896333468805,48.08896333468805,48.08896333468805,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,48.01608940473721,GA|100|10|uniform|high|1|9
