exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,101,20000,4000,0.07201409339904785,0.002753126213959718,0.0018437693072918227,0.0018437693072918227,1.0,164.875,0.8913475787383874,5.625,,0.002753126213959718,0.002753126213959718,0,churn,0.0022341868902754016,0.0022341868902754016,146,churn,0.002787943670290151,0.002787943670290151,118,vm_fail,0.001979529811871278,0.001979529811871278,173,drift,0.002529141997191692,0.002529141997191692,192,vm_fail,0.0012340961474912528,0.0012340961474912528,172,vm_fail,0.0015451027007072186,0.0015451027007072186,171,vm_fail,0.0010965743663656443,0.0010965743663656443,171,drift,0.0013435788741419437,0.0013435788741419437,176,Max-Min (recompute)|n200 m20 lognormal mixed|101
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,102,20000,4000,0.0735006332397461,0.0029683365264902414,0.0018268519562062186,0.0018268519562062186,1.0,171.0,0.8827527342717421,1.375,,0.0029683365264902414,0.0029683365264902414,0,drift,0.0025460575745451896,0.0025460575745451896,183,vm_fail,0.002240167248151421,0.002240167248151421,165,drift,0.0019044792089126003,0.0019044792089126003,193,drift,0.002089631423605707,0.002089631423605707,168,drift,0.0017652433347062533,0.0017652433347062533,186,churn,0.0013774533967975955,0.0013774533967975955,141,vm_fail,0.0016710888516668603,0.0016710888516668603,158,drift,0.0010206946112641209,0.0010206946112641209,174,Max-Min (recompute)|n200 m20 lognormal mixed|102
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,103,20000,4000,0.07771611213684082,0.003952695205271634,0.00228116983636814,0.00228116983636814,1.0,166.375,0.89765625,0.0,,0.003952695205271634,0.003952695205271634,0,drift,0.0015045932798641998,0.0015045932798641998,185,churn,0.0017373530169671574,0.0017373530169671574,149,drift,0.0023731159336417965,0.0023731159336417965,187,drift,0.002503181806531381,0.002503181806531381,179,vm_add,0.003524557922664519,0.003524557922664519,175,drift,0.0021185713641312396,0.0021185713641312396,184,churn,0.002393848358757794,0.002393848358757794,131,churn,0.002094137008387034,0.002094137008387034,141,Max-Min (recompute)|n200 m20 lognormal mixed|103
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,104,20000,4000,0.07109761238098145,0.004285141216151796,0.003653853267798901,0.003653853267798901,1.0,160.125,0.877661943319838,1.875,,0.004285141216151796,0.004285141216151796,0,vm_add,0.0037579824001756443,0.0037579824001756443,135,vm_fail,0.0032430119916293425,0.0032430119916293425,173,churn,0.0026672917759776255,0.0026672917759776255,142,churn,0.0024972426913168386,0.0024972426913168386,150,vm_fail,0.0039000308711966357,0.0039000308711966357,162,vm_add,0.004040911590631203,0.004040911590631203,184,churn,0.004874534474500782,0.004874534474500782,148,drift,0.004249820346963137,0.004249820346963137,187,Max-Min (recompute)|n200 m20 lognormal mixed|104
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,105,20000,4000,0.08058571815490723,0.002370032874567671,0.0021768021141957547,0.0021768021141957547,1.0,166.375,0.840688772033684,2.125,,0.002370032874567671,0.002370032874567671,0,vm_add,0.002518239118295453,0.002518239118295453,179,drift,0.0025288133313880216,0.0025288133313880216,180,drift,0.0023596930580122807,0.0023596930580122807,188,vm_fail,0.0016215200417294717,0.0016215200417294717,165,vm_fail,0.002152413409220494,0.002152413409220494,167,vm_add,0.0019951493076496947,0.0019951493076496947,137,vm_fail,0.002152413409220494,0.002152413409220494,134,vm_add,0.0020861752380501295,0.0020861752380501295,181,Max-Min (recompute)|n200 m20 lognormal mixed|105
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,106,20000,4000,0.07391643524169922,0.003167675795498013,0.0029630287488677607,0.0029630287488677607,1.0,170.5,0.8882863975439674,3.125,,0.003167675795498013,0.003167675795498013,0,drift,0.003048615762490899,0.003048615762490899,186,vm_add,0.0024952962241859143,0.0024952962241859143,184,vm_fail,0.003339989919108067,0.003339989919108067,171,churn,0.002107186152853557,0.002107186152853557,141,drift,0.00263035513360701,0.00263035513360701,188,drift,0.003512381752912301,0.003512381752912301,186,vm_fail,0.0037208616395707204,0.0037208616395707204,163,vm_fail,0.002849543406213618,0.002849543406213618,145,Max-Min (recompute)|n200 m20 lognormal mixed|106
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,107,20000,4000,0.09583854675292969,0.003286318301346041,0.0022800318450099223,0.0022800318450099223,1.0,173.125,0.9228911790780141,2.5,,0.003286318301346041,0.003286318301346041,0,vm_add,0.002554283745179655,0.002554283745179655,183,drift,0.0011275710689954528,0.0011275710689954528,189,churn,0.0023966797439958277,0.0023966797439958277,150,vm_fail,0.0021073015975184785,0.0021073015975184785,173,vm_fail,0.0026717576198616658,0.0026717576198616658,170,drift,0.002358627734497952,0.002358627734497952,188,drift,0.0017984416947384389,0.0017984416947384389,188,churn,0.003225591555291905,0.003225591555291905,144,Max-Min (recompute)|n200 m20 lognormal mixed|107
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,108,20000,4000,0.07105159759521484,0.002720855173936687,0.0017135659611479791,0.0017135659611479791,1.0,163.375,0.8467803887018726,1.75,,0.002720855173936687,0.002720855173936687,0,vm_add,0.0016218489357724625,0.0016218489357724625,175,vm_fail,0.0018498018378324593,0.0018498018378324593,167,vm_add,0.0024681940738772255,0.0024681940738772255,177,vm_fail,0.0017525046170549566,0.0017525046170549566,148,churn,0.001976989883652514,0.001976989883652514,146,vm_fail,0.001329636916748763,0.001329636916748763,155,drift,0.0016638446405598392,0.0016638446405598392,186,vm_add,0.0010457067836856112,0.0010457067836856112,153,Max-Min (recompute)|n200 m20 lognormal mixed|108
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,109,20000,4000,0.0714411735534668,0.0037428467103104586,0.0037338100731045395,0.0037338100731045395,1.0,166.0,0.8350710077845571,1.25,,0.0037428467103104586,0.0037428467103104586,0,vm_fail,0.0033153832354175907,0.0033153832354175907,146,vm_add,0.0028985732421864187,0.0028985732421864187,172,vm_fail,0.0028278591105519515,0.0028278591105519515,166,vm_add,0.0032697265870419326,0.0032697265870419326,151,drift,0.003956101044713516,0.003956101044713516,185,vm_add,0.00461589294093003,0.00461589294093003,149,drift,0.004644364481712865,0.004644364481712865,182,drift,0.0043425799422820086,0.0043425799422820086,177,Max-Min (recompute)|n200 m20 lognormal mixed|109
h6_dynamic,Max-Min (recompute),n200 m20 lognormal mixed,mixed,200,20,110,20000,4000,0.07790708541870117,0.0027046196690374506,0.0025299914751446767,0.0025299914751446767,1.0,166.875,0.8662204391891892,2.375,,0.0027046196690374506,0.0027046196690374506,0,vm_fail,0.0020394999774385808,0.0020394999774385808,147,vm_add,0.0018952660142042593,0.0018952660142042593,178,vm_add,0.0037630886085678176,0.0037630886085678176,151,drift,0.0020178337944407945,0.0020178337944407945,181,vm_add,0.002995192602323808,0.002995192602323808,188,vm_fail,0.0023489332710979944,0.0023489332710979944,169,vm_add,0.00232799427899672,0.00232799427899672,184,churn,0.00285212325408744,0.00285212325408744,137,Max-Min (recompute)|n200 m20 lognormal mixed|110
