key,problem_set,variant,problem,tasks,vms,task_lengths,vm_heterogeneity,instance_seed,run_seed,budget,makespan_s,energy_Wh,lower_bound_s,lower_bound_pmtn_s,gap_pct,gap_pmtn_pct,runtime_s,evaluations,best_at_005pct_s,best_at_010pct_s,best_at_015pct_s,best_at_020pct_s,best_at_025pct_s,best_at_030pct_s,best_at_035pct_s,best_at_040pct_s,best_at_045pct_s,best_at_050pct_s,best_at_055pct_s,best_at_060pct_s,best_at_065pct_s,best_at_070pct_s,best_at_075pct_s,best_at_080pct_s,best_at_085pct_s,best_at_090pct_s,best_at_095pct_s,best_at_100pct_s
unseen|QI-DMO + swap in every phase|300-30-uniform-high|inst803|run0|b20000,unseen,QI-DMO + swap in every phase,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,803,0,20000,56.47570219526035,94.14164419699134,48.43784197252282,48.43784197252278,16.594174916581007,16.594174916581093,7.1676530838012695,19920,101.47879810594574,82.93756747960677,80.76042405298097,80.76042405298097,72.42849956326491,72.42849956326491,72.39498296386246,69.34933322705405,69.34933322705405,67.50460782501791,63.44372333947886,63.44372333947886,61.031440644753154,59.87087901219642,59.1627061024565,57.897446057933834,57.897446057933834,57.897446057933834,57.33609289664964,56.47570219526035
unseen|QI-DMO + swap in every phase|300-30-uniform-high|inst803|run1|b20000,unseen,QI-DMO + swap in every phase,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,803,1,20000,57.03519488887076,94.58124170188073,48.43784197252282,48.43784197252278,17.749248451706286,17.74924845170637,7.250190258026123,19920,101.24123401156662,87.1713971882586,84.9838678484671,77.45660577200928,77.45660577200928,77.45660577200928,76.87465938587579,71.7313509822158,66.91106758378012,61.41944040960577,61.41944040960577,61.41944040960577,61.41944040960577,61.202775189429246,59.79223366232307,59.31816296886594,58.092118573703424,58.092118573703424,57.38858226931377,57.03519488887076
unseen|DMO (original)|300-30-uniform-high|inst804|run0|b20000,unseen,DMO (original),"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,0,20000,197.02582772775645,250.41367979568525,51.62861509662025,51.62861509662024,281.6213690005686,281.62136900056873,0.9656374454498291,19920,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645,197.02582772775645
unseen|DMO (original)|300-30-uniform-high|inst804|run1|b20000,unseen,DMO (original),"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,1,20000,197.48827449586486,251.3789638108726,51.62861509662025,51.62861509662024,282.517086941565,282.51708694156514,0.9308938980102539,19920,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486,197.48827449586486
unseen|QI-DMO + swap in improving phases|300-30-uniform-high|inst803|run0|b20000,unseen,QI-DMO + swap in improving phases,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,803,0,20000,56.16402840919926,93.92574281191972,48.43784197252282,48.43784197252278,15.950723901075634,15.950723901075719,5.978230953216553,19920,108.49961518062541,93.39666624275812,85.30679492331045,83.78574855978948,82.64364184542804,77.12933935307004,74.60718516122589,74.60718516122589,70.10296064824672,70.10296064824672,68.28478703749012,65.35657558266001,63.82895481496167,61.29634320697208,59.425195275832884,58.89434569616402,57.700782190063656,57.48993398134553,57.48993398134553,56.16402840919926
unseen|QI-DMO + swap in improving phases|300-30-uniform-high|inst803|run1|b20000,unseen,QI-DMO + swap in improving phases,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,803,1,20000,57.15650309967127,94.70311566291342,48.43784197252282,48.43784197252278,17.999689441355084,17.99968944135517,6.050509452819824,19920,103.85509135466819,85.99164336995449,85.99164336995449,85.6192245535936,83.10752589477526,80.42713284996563,79.02291942072027,76.30647417531074,75.45888310261931,68.85699018404205,68.85699018404205,64.48449208682327,64.48449208682327,63.94289251108141,62.047440068258155,59.605258183913556,59.605258183913556,58.86471425132049,57.562948951687254,57.15650309967127
unseen|QI-DMO|300-30-uniform-high|inst804|run0|b20000,unseen,QI-DMO,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,0,20000,62.49385121230675,102.15262664927552,51.62861509662025,51.62861509662024,21.04498851141519,21.044988511415223,6.119326591491699,19920,127.60220343115382,113.17817296700181,108.28536763636633,106.53691319568729,100.7851566099194,100.7851566099194,86.97818381986382,86.97818381986382,86.97818381986382,86.82304234469095,85.65314532049456,74.21941954072767,69.67849359938825,67.72138738090628,67.45408720462179,64.24910717793122,64.02863278297647,64.02863278297647,62.49385121230675,62.49385121230675
unseen|QI-DMO|300-30-uniform-high|inst804|run1|b20000,unseen,QI-DMO,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,1,20000,65.13491914969816,104.96252329363612,51.62861509662025,51.62861509662024,26.160500388789377,26.160500388789412,6.052109956741333,19920,125.78266739148881,114.40255530195282,100.2686929458699,90.11914577751476,90.11914577751476,90.11914577751476,87.29287416829189,87.29287416829189,87.29287416829189,87.29287416829189,81.0455689612858,74.24508427406589,74.24508427406589,70.80438358678946,66.45485703201484,65.75434579808757,65.56891727059111,65.13491914969816,65.13491914969816,65.13491914969816
unseen|QI-DMO + swap in every phase|300-30-uniform-high|inst804|run0|b20000,unseen,QI-DMO + swap in every phase,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,0,20000,60.37862495441886,98.64113569597713,51.62861509662025,51.62861509662024,16.94798483636143,16.947984836361464,7.040241479873657,19920,112.4487719330038,99.05343840619058,92.52037531960059,84.92826338509316,84.16607869647635,84.16607869647635,84.16607869647635,84.16607869647635,83.62054590846347,75.45472409348139,71.52176169375952,71.52176169375952,66.72138174005568,66.72138174005568,65.9771572456236,62.50139154684722,62.50139154684722,62.50139154684722,62.264357049489185,60.37862495441886
unseen|QI-DMO + swap in every phase|300-30-uniform-high|inst804|run1|b20000,unseen,QI-DMO + swap in every phase,"300 tasks, 30 VMs, uniform/high",300,30,uniform,high,804,1,20000,61.30034669792337,99.09536795491056,51.62861509662025,51.62861509662024,18.73327724015642,18.73327724015645,7.054328918457031,19920,116.57633891232622,104.65613306014771,99.41104444267762,95.80629534627333,95.80629534627333,88.87444333107683,88.87444333107683,80.58472500852864,80.58472500852864,72.63574644594006,72.63574644594006,72.63574644594006,66.35327275806955,66.35327275806955,65.1372999731037,65.1372999731037,65.1372999731037,62.73535314294459,62.25046079298132,61.30034669792337
