exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,post_cost_gap,mig_lambda,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h8_migration,P-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,208,20000,4000,6.38395619392395,0.00026236265604887243,0.08941544921197256,0.2317359701890393,1.081733232687565,10.125,0.10332864809608996,2.875,0.19951969056511035,1.0,,0.00026236265604887243,0.00558785963806585,0,vm_fail,0.022364139929516275,0.16982255237346167,9,drift,0.010178296680699748,0.31519709712050664,23,vm_fail,0.038624451829681654,0.07558025015569508,2,vm_add,0.190098575325077,0.2514090619046263,4,vm_add,0.18376223464973443,0.2607396071249706,5,vm_add,0.1695869493993604,0.3482042683516773,11,drift,0.04299624587549089,0.2439087850073587,16,drift,0.05771270000622002,0.18902613947401808,11,P-MRFO+CXM continue|n100 m10 mixed lam=1.0|208
h8_migration,P-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,209,20000,4000,6.5704665184021,0.0003545698282160692,0.05529606574767887,0.23832749686103016,1.0476453728200665,14.125,0.1515625,0.0,0.21536566100867086,1.0,,0.0003545698282160692,0.005210814308776023,0,drift,0.10151346971163054,0.2862419422241578,16,drift,0.11480606068207111,0.32946872690241014,18,drift,0.11656589750666069,0.3011497603086389,13,churn,0.01378356034540153,0.20766309574557287,12,churn,0.023808755759533114,0.13050098145050057,6,churn,0.016581120844449532,0.22411513848477788,15,drift,0.030731352012518868,0.21235442421387074,15,drift,0.024578309119165535,0.21512590555831235,18,P-MRFO+CXM continue|n100 m10 mixed lam=1.0|209
h8_migration,P-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,210,20000,4000,6.252902030944824,0.00046058705727715165,0.07538387617539763,0.23155287404019673,1.0651662747573793,12.375,0.12625,0.0,0.2095169183002571,1.0,,0.00046058705727715165,0.002454941642076396,0,churn,0.020031481679319944,0.10327312281720227,4,vm_add,0.1610052926719813,0.2279159056170547,5,churn,0.10828021428199837,0.18161615613000326,4,drift,0.11713964323414959,0.2681882919457302,13,vm_add,0.04730246339644297,0.25137091317389787,17,drift,0.028254874602542588,0.2837620175585346,20,drift,0.025323071972598615,0.2591824495129733,21,drift,0.09573396756414769,0.2771141355661778,15,P-MRFO+CXM continue|n100 m10 mixed lam=1.0|210
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,201,20000,4000,7.39763617515564,0.0003114916225983609,0.07389038157705996,0.19840527088015225,1.0619779835919754,9.25,0.09778343023255814,1.75,0.17797822472452202,1.0,,0.0003114916225983609,0.01562726557806374,0,vm_add,0.09033606219778743,0.1961033085450779,9,vm_add,0.05776108413583321,0.20431802054059273,13,drift,0.05692773857911507,0.2722872017425904,18,vm_fail,0.025882355015611907,0.12491174046051563,6,churn,0.015934235214540314,0.14740353617947152,7,vm_add,0.04438575066366725,0.15113645879428336,10,churn,0.07663064610530729,0.20114784862823692,6,vm_add,0.2232651807046172,0.28993405215044943,5,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|201
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,202,20000,4000,6.852572679519653,0.0002488824605421341,0.029080368514840322,0.1671614980211346,1.0215364241484344,10.625,0.11228924418604652,4.125,0.14380669583583738,1.0,,0.0002488824605421341,0.009091074377789481,0,vm_fail,0.012547179807716954,0.2027802598763559,14,vm_fail,0.021871874972899916,0.029916545119787225,0,vm_add,0.01809850548873639,0.3454050209768907,27,vm_fail,0.011798001713825555,0.13355160070846775,8,drift,0.02468575588956081,0.18402611003844038,15,drift,0.0954118474823451,0.12843520975100053,3,churn,0.020223328234000647,0.11519295967774276,5,drift,0.02800645452963718,0.19798427802039156,13,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|202
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,203,20000,4000,7.301478147506714,0.0006979853994272275,0.052167588892658864,0.16133100566558622,1.0437101142852816,8.125,0.08941365979381444,2.875,0.14508422813686508,1.0,,0.0006979853994272275,0.03839889654244793,0,vm_add,0.03105011824457635,0.10785828849770332,6,churn,0.03623594463160052,0.08697133284458212,3,drift,0.024006380148099235,0.28214891755548,20,vm_fail,0.019456981627365297,0.2708985614700651,18,vm_add,0.03330058179778731,0.10689316350163931,7,vm_fail,0.016799484467436496,0.027322896221488733,1,churn,0.023527311232943906,0.11394278079269622,5,vm_add,0.23296390899146185,0.29461210444103497,5,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|203
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,204,20000,4000,7.058017730712891,0.000685088771668353,0.06492239346508194,0.21922494034653162,1.0549672457914097,13.25,0.13286458333333334,0.5,0.20654856740630442,1.0,,0.000685088771668353,0.01198451984453883,0,vm_fail,0.014131766366324698,0.09354439801933136,7,vm_add,0.019195472864365678,0.11726934562443411,9,drift,0.016489236445242618,0.26433673789620615,22,drift,0.0946259251325618,0.2693468378980167,15,vm_add,0.12715048403653723,0.29848212541167035,14,vm_add,0.1067538949200251,0.26569951574092815,13,vm_add,0.058013391002600834,0.24011711029918342,15,vm_add,0.08301897695299759,0.20500345188248245,11,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|204
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,205,20000,4000,6.981990814208984,0.00041198368892233513,0.020859996696923816,0.18201920036868907,1.0118351957119902,12.25,0.13374999999999998,1.0,0.1572335725053767,1.0,,0.00041198368892233513,0.010403142917487724,0,churn,0.02211861714605216,0.20900882615170807,11,vm_fail,0.03216270149131596,0.13489138613607576,8,vm_add,0.012365682579788656,0.1320691852369182,10,churn,0.02706989288455889,0.2208611662130879,11,churn,0.013190092786324707,0.18549750144733138,12,drift,0.018681452517225337,0.21965170516376373,19,drift,0.016247375944331663,0.2768324813535879,23,vm_fail,0.02504415822579316,0.07734135124703971,4,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|205
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,206,20000,4000,6.988598346710205,0.0010096359813778354,0.016927772404171065,0.15970646683313527,1.0101881476269428,10.0,0.11429132799426249,2.125,0.1327613874111377,1.0,,0.0010096359813778354,0.011041236392990417,0,churn,0.007412475775448794,0.20336849851491934,14,drift,0.014334191049487422,0.22917233033346357,18,vm_fail,0.024535965277090996,0.1035102019970203,6,churn,0.03173636721294401,0.1360620499034017,6,vm_fail,0.024059950700017717,0.05969524485759757,3,churn,0.010144808782051318,0.15030427426204157,7,drift,0.020369348063121857,0.15902176961432254,11,churn,0.0028290723732064156,0.23651736518231564,15,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|206
h8_migration,QI-MRFO+CXM continue,n100 m10 mixed lam=1.0,mixed,100,10,207,20000,4000,6.857104301452637,0.00039291758181855124,0.012470856769201035,0.15924855359089318,1.005230724081444,10.875,0.11904078898743534,7.5,0.1328702257671715,1.0,,0.00039291758181855124,0.028278322302759878,0,vm_fail,0.005919082100872436,0.18575772824665993,12,drift,0.011643323737202456,0.23460286306236613,19,drift,0.006897077650701473,0.20931541579861293,18,vm_fail,0.014688097198218307,0.10283640457667542,6,vm_add,0.019525767290521755,0.13704414363027415,10,vm_fail,0.02363075720242855,0.09354993854905674,5,churn,0.015433302706979806,0.19402358369114675,11,vm_fail,0.0020294462666834933,0.11685835117235359,6,QI-MRFO+CXM continue|n100 m10 mixed lam=1.0|207
