exp,algo,scenario,change,n,m0,seed,budget0,budget,runtime_s,epoch0_gap,post_gap,post_auc,post_ratio_mm,migrations,migr_frac,forced,post_cost_gap,mig_lambda,e0_type,e0_gap,e0_auc,e0_mig,e1_type,e1_gap,e1_auc,e1_mig,e2_type,e2_gap,e2_auc,e2_mig,e3_type,e3_gap,e3_auc,e3_mig,e4_type,e4_gap,e4_auc,e4_mig,e5_type,e5_gap,e5_auc,e5_mig,e6_type,e6_gap,e6_auc,e6_mig,e7_type,e7_gap,e7_auc,e7_mig,e8_type,e8_gap,e8_auc,e8_mig,key
h12_incremental_elite,"(1+1)-EA+CXM continue, incremental repair",n100 m10 churn20 lam=1.0,churn,100,10,505,20000,4000,2.7872166633605957,0.0005555206595566026,0.015299601604002944,0.02093907817492327,1.0056524790470553,0.25,0.003125,0.0,0.018455401626558735,1.0,,0.0005555206595566026,0.01196301604017351,0,churn,0.0062317744725405855,0.0064005591716459155,0,churn,0.008074761182359032,0.008627298899062767,0,churn,0.01404209876944381,0.01459483589396966,0,churn,0.05049368343832079,0.050493683438320794,0,churn,0.015767736300336302,0.016828143422334196,0,churn,0.005071711899460224,0.006260101821346143,0,churn,0.012859039551707783,0.012859039551707786,0,churn,0.009856007217855027,0.051448963200998926,2,"(1+1)-EA+CXM continue, incremental repair|n100 m10 churn20 lam=1.0|505"
h12_incremental_elite,"(1+1)-EA+CXM continue, incremental repair",n100 m10 churn20 lam=1.0,churn,100,10,506,20000,4000,2.6812493801116943,0.0005629046897740245,0.011070598245872528,0.012967848940872221,1.00043808720108,0.0,0.0,0.0,0.011070598245872528,1.0,,0.0005629046897740245,0.016669537497753118,0,churn,0.009385969452998334,0.009385969452998334,0,churn,0.008684950342646753,0.014339479348082414,0,churn,0.012174279597477734,0.014692174835650263,0,churn,0.010484494979756297,0.010976642046457534,0,churn,0.00742515529667182,0.011441852986880876,0,churn,0.013613045179610456,0.013613045179610457,0,churn,0.007766563064769265,0.01026329962424833,0,churn,0.019030328053049564,0.019030328053049567,0,"(1+1)-EA+CXM continue, incremental repair|n100 m10 churn20 lam=1.0|506"
h12_incremental_elite,"(1+1)-EA+CXM continue, incremental repair",n100 m10 churn20 lam=1.0,churn,100,10,507,20000,4000,2.7901158332824707,0.0002039011452094037,0.013358922374194011,0.014825296493989872,1.0034953711842882,0.0,0.0,0.0,0.013358922374194011,1.0,,0.0002039011452094037,0.04147733046580647,0,churn,0.009862041495046337,0.00986204149504634,0,churn,0.01075909276108475,0.015172996005180305,0,churn,0.011005403890604282,0.011765708536691052,0,churn,0.013802746822346534,0.013802746822346532,0,churn,0.0067286404320364545,0.00924419979436021,0,churn,0.00897513419046074,0.01016137807189094,0,churn,0.0390166701316381,0.03901667013163809,0,churn,0.00672164927033488,0.009576631094765505,0,"(1+1)-EA+CXM continue, incremental repair|n100 m10 churn20 lam=1.0|507"
h12_incremental_elite,"(1+1)-EA+CXM continue, incremental repair",n100 m10 churn20 lam=1.0,churn,100,10,508,20000,4000,2.761092185974121,0.00022428926139242514,0.014372520810995871,0.018290854893227862,1.0043679343016905,0.25,0.003125,0.0,0.017607059175996465,1.0,,0.00022428926139242514,0.01442673959804339,0,churn,0.01646615551231495,0.01646615551231495,0,churn,0.03505227680019168,0.060987438551737036,2,churn,0.00924812191859425,0.009248121918594253,0,churn,0.012211624584003546,0.014570774699459665,0,churn,0.012653279690749787,0.013412975434941798,0,churn,0.0047915098046843385,0.005591970943909592,0,churn,0.015871279979240614,0.015871279979240618,0,churn,0.008685918198187786,0.010178122105624977,0,"(1+1)-EA+CXM continue, incremental repair|n100 m10 churn20 lam=1.0|508"
h12_incremental_elite,"(1+1)-EA+CXM continue, incremental repair",n100 m10 churn20 lam=1.0,churn,100,10,509,20000,4000,2.718689203262329,0.00031973719045023805,0.011580677709532354,0.015047611746456666,1.0035499244760677,0.125,0.0015625,0.0,0.013163702218135093,1.0,,0.00031973719045023805,0.021115748242807538,0,churn,0.0074767085767281395,0.008576918439754578,0,churn,0.013739534473195172,0.01373953447319517,0,churn,0.011549375932208724,0.012353091478129736,0,churn,0.004976459266896748,0.00697172342676349,0,churn,0.009321187623843772,0.00932118762384377,0,churn,0.013135685505759859,0.028656039609826846,1,churn,0.02753999561188783,0.028982643966145704,0,churn,0.00490647468573859,0.011779754953994042,0,"(1+1)-EA+CXM continue, incremental repair|n100 m10 churn20 lam=1.0|509"
h12_incremental_elite,"(1+1)-EA+CXM continue, incremental repair",n100 m10 churn20 lam=1.0,churn,100,10,510,20000,4000,2.6750917434692383,0.00018192777346777908,0.010855906845632712,0.015205372581709425,0.9991051442863561,0.25,0.003125,0.0,0.014015362016362488,1.0,,0.00018192777346777908,0.008417222582518724,0,churn,0.011025654633532686,0.03727405357972688,2,churn,0.008082713809500852,0.010759859271892755,0,churn,0.009489017767572692,0.009489017767572692,0,churn,0.009628116808913676,0.010540701562447673,0,churn,0.010424407298361844,0.011672103687010361,0,churn,0.012524720350305748,0.01252472035030575,0,churn,0.014636546258347444,0.01834644659619255,0,churn,0.011036077838526757,0.011036077838526755,0,"(1+1)-EA+CXM continue, incremental repair|n100 m10 churn20 lam=1.0|510"
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,501,20000,4000,0.04369211196899414,0.00635562183382125,0.01454579747828055,0.01454579747828055,1.0087179289340291,0.0,0.0,0.0,0.01454579747828055,1.0,,0.00635562183382125,0.00635562183382125,0,churn,0.01174607602211309,0.01174607602211309,0,churn,0.007594947973546876,0.007594947973546876,0,churn,0.015943767314051466,0.015943767314051466,0,churn,0.016260323501222224,0.016260323501222224,0,churn,0.01759866073302646,0.01759866073302646,0,churn,0.01897372707411314,0.01897372707411314,0,churn,0.01802608925900597,0.01802608925900597,0,churn,0.010222787949165164,0.010222787949165164,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|501
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,502,20000,4000,0.037123680114746094,0.006794183393646099,0.05913109322715958,0.05913109322715958,1.050784114922915,0.0,0.0,0.0,0.05913109322715958,1.0,,0.006794183393646099,0.006794183393646099,0,churn,0.019429822959193075,0.019429822959193075,0,churn,0.015252090289315404,0.015252090289315404,0,churn,0.03882322638486726,0.03882322638486726,0,churn,0.06449084529892798,0.06449084529892798,0,churn,0.09858698546933502,0.09858698546933502,0,churn,0.0819939143261025,0.0819939143261025,0,churn,0.1312200261694456,0.1312200261694456,0,churn,0.023251834920089788,0.023251834920089788,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|502
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,503,20000,4000,0.037584543228149414,0.0053714616040138816,0.015983822647075176,0.015983822647075176,1.0104052052914723,0.0,0.0,0.0,0.015983822647075176,1.0,,0.0053714616040138816,0.0053714616040138816,0,churn,0.012437437357812301,0.012437437357812301,0,churn,0.016676973661091787,0.016676973661091787,0,churn,0.014404830583073975,0.014404830583073975,0,churn,0.005938458754363059,0.005938458754363059,0,churn,0.017527007641291698,0.017527007641291698,0,churn,0.014627744221888343,0.014627744221888343,0,churn,0.013348375004409819,0.013348375004409819,0,churn,0.03290975395267044,0.03290975395267044,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|503
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,504,20000,4000,0.03780794143676758,0.009312019936738728,0.021608665578538973,0.021608665578538973,1.011617978900372,0.0,0.0,0.0,0.021608665578538973,1.0,,0.009312019936738728,0.009312019936738728,0,churn,0.01965280505272873,0.01965280505272873,0,churn,0.018577713655944007,0.018577713655944007,0,churn,0.018328153981410758,0.018328153981410758,0,churn,0.011164848622641372,0.011164848622641372,0,churn,0.026663875099568194,0.026663875099568194,0,churn,0.03427270121033164,0.03427270121033164,0,churn,0.019952106236617563,0.019952106236617563,0,churn,0.024257120769069506,0.024257120769069506,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|504
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,505,20000,4000,0.03727364540100098,0.007810736796969467,0.02923957942414567,0.02923957942414567,1.0194449453909338,0.0,0.0,0.0,0.02923957942414567,1.0,,0.007810736796969467,0.007810736796969467,0,churn,0.0190415888375262,0.0190415888375262,0,churn,0.014884107469741161,0.014884107469741161,0,churn,0.0111765967339449,0.0111765967339449,0,churn,0.040323595304389614,0.040323595304389614,0,churn,0.010017380110559306,0.010017380110559306,0,churn,0.010898010933218304,0.010898010933218304,0,churn,0.04796379021251448,0.04796379021251448,0,churn,0.07961156579127142,0.07961156579127142,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|505
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,506,20000,4000,0.04130363464355469,0.013956113053566005,0.017703603358895717,0.017703603358895717,1.0069989360188352,0.0,0.0,0.0,0.017703603358895717,1.0,,0.013956113053566005,0.013956113053566005,0,churn,0.016224064678544405,0.016224064678544405,0,churn,0.012251169149785097,0.012251169149785097,0,churn,0.01777355525854487,0.01777355525854487,0,churn,0.02404529421305984,0.02404529421305984,0,churn,0.021438973093836654,0.021438973093836654,0,churn,0.009261378260807267,0.009261378260807267,0,churn,0.006440774858303494,0.006440774858303494,0,churn,0.03419361735828413,0.03419361735828413,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|506
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,507,20000,4000,0.03769731521606445,0.009500302657285202,0.021521436946712928,0.021521436946712928,1.011572713342971,0.0,0.0,0.0,0.021521436946712928,1.0,,0.009500302657285202,0.009500302657285202,0,churn,0.014905057838262206,0.014905057838262206,0,churn,0.015390004387620941,0.015390004387620941,0,churn,0.020481249138450456,0.020481249138450456,0,churn,0.05456617391506104,0.05456617391506104,0,churn,0.013247454649539263,0.013247454649539263,0,churn,0.014202301317860206,0.014202301317860206,0,churn,0.02223797801594977,0.02223797801594977,0,churn,0.017141276310959557,0.017141276310959557,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|507
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,508,20000,4000,0.03808712959289551,0.00994381361597379,0.016250051937171266,0.016250051937171266,1.0062315525756396,0.0,0.0,0.0,0.016250051937171266,1.0,,0.00994381361597379,0.00994381361597379,0,churn,0.010723156331523974,0.010723156331523974,0,churn,0.01860541919091295,0.01860541919091295,0,churn,0.01181296312483647,0.01181296312483647,0,churn,0.04120942018546239,0.04120942018546239,0,churn,0.022239641742741286,0.022239641742741286,0,churn,0.006214938674131929,0.006214938674131929,0,churn,0.011628186466790078,0.011628186466790078,0,churn,0.00756668978097104,0.00756668978097104,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|508
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,509,20000,4000,0.037817955017089844,0.00643711419436738,0.01695719600168826,0.01695719600168826,1.0088769062325145,0.0,0.0,0.0,0.01695719600168826,1.0,,0.00643711419436738,0.00643711419436738,0,churn,0.013046003170859419,0.013046003170859419,0,churn,0.013721117879750928,0.013721117879750928,0,churn,0.010156336709189378,0.010156336709189378,0,churn,0.030588304770673216,0.030588304770673216,0,churn,0.006320674945677704,0.006320674945677704,0,churn,0.01954686868257153,0.01954686868257153,0,churn,0.017314683969592303,0.017314683969592303,0,churn,0.02496357788519161,0.02496357788519161,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|509
h12_incremental_elite,Chooser (cheaper of the two),n100 m10 churn20 lam=1.0,churn,100,10,510,20000,4000,0.03673386573791504,0.013810131269052131,0.02142598608758548,0.02142598608758548,1.0095286390749854,0.0,0.0,0.0,0.02142598608758548,1.0,,0.013810131269052131,0.013810131269052131,0,churn,0.04306315363311906,0.04306315363311906,0,churn,0.02100397277316155,0.02100397277316155,0,churn,0.03096462157054081,0.03096462157054081,0,churn,0.017237533149703783,0.017237533149703783,0,churn,0.018817529132373067,0.018817529132373067,0,churn,0.009069322713080879,0.009069322713080879,0,churn,0.01759910263330783,0.01759910263330783,0,churn,0.013652653095396856,0.013652653095396856,0,Chooser (cheaper of the two)|n100 m10 churn20 lam=1.0|510
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,501,20000,4000,11.506055116653442,0.0005402726621574024,0.028093177955412187,0.11477851855953806,1.0221886353760263,5.625,0.0703125,0.0,0.10036272068803391,1.0,,0.0005402726621574024,0.018356591195955577,0,churn,0.01749537080322955,0.1378694429375627,9,churn,0.01837682156318618,0.05144123221635239,2,churn,0.038717172177672836,0.12319656951639142,6,churn,0.015491112907477416,0.09228730956558052,5,churn,0.03267255997885634,0.1486106541379653,6,churn,0.029771408726266317,0.0822227546776066,4,churn,0.04811734791734514,0.12298741835668682,5,churn,0.024103629569263738,0.15961276706815875,8,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|501
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,502,20000,4000,11.763111114501953,0.0005632164590757931,0.030333971180489416,0.11396175079830945,1.022249238084365,4.875,0.060937500000000006,0.0,0.0933880157439877,1.0,,0.0005632164590757931,0.010022884797150586,0,churn,0.03242366202826896,0.06397663405925688,2,churn,0.056892013669616874,0.24320236519346575,9,churn,0.01638959529430875,0.10870679572981223,6,churn,0.0399003205462655,0.10939449522401458,5,churn,0.02904790816364081,0.1181108350731283,5,churn,0.017809993219034752,0.07852861325200243,4,churn,0.035531018140253064,0.1440651438534945,7,churn,0.014677258382526603,0.04570912400130093,1,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|502
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,503,20000,4000,11.449622631072998,0.0005802236044736337,0.017311256219221416,0.10812568785464352,1.011723055338804,5.375,0.0671875,0.0,0.08559046537457478,1.0,,0.0005802236044736337,0.016924581413833583,0,churn,0.017718639015991383,0.07036631615351138,3,churn,0.008612512275557857,0.08529394586446826,5,churn,0.03329768406024361,0.12471423299945741,5,churn,0.007492851439606778,0.12482836594010727,7,churn,0.01383202653609832,0.14758419753936766,7,churn,0.011735412613792191,0.14889898130254936,9,churn,0.02983075124005627,0.09562994094503192,5,churn,0.015970172572424914,0.06768952209265494,2,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|503
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,504,20000,4000,11.23118281364441,0.00047741762572902746,0.024159566020321457,0.09728639445592689,1.0141442714767184,4.5,0.056249999999999994,0.0,0.08145040256839978,1.0,,0.00047741762572902746,0.009552112254070431,0,churn,0.029178351108069427,0.07883635657944195,3,churn,0.009894639166633048,0.18712041447826203,13,churn,0.03229136209478996,0.055779240538086486,1,churn,0.018050095240604958,0.13455430168302368,6,churn,0.019840836902870723,0.051860882567469214,1,churn,0.016071854601043253,0.1113139841756661,7,churn,0.04113549753399325,0.0993071656504198,3,churn,0.026813891514567038,0.05951880997504589,2,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|504
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,505,20000,4000,11.590054035186768,0.00028139770124320566,0.04057376557066506,0.14856029416759314,1.030696658144802,6.875,0.0859375,0.0,0.12926381834719355,1.0,,0.00028139770124320566,0.0074353865835983055,0,churn,0.019793933475560344,0.17076958148953883,11,churn,0.02385379085968445,0.1755758481533763,9,churn,0.0700649600098682,0.2052490306206283,9,churn,0.11986151716730543,0.13411080954402652,1,churn,0.024893487340246438,0.1636070641628656,8,churn,0.009337298190670066,0.09826804697833834,6,churn,0.039672858277894366,0.1400403175505627,6,churn,0.01711227924409121,0.10086165484140842,5,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|505
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,506,20000,4000,11.582347869873047,0.0005002315437264361,0.0375687345112838,0.10511936672861173,1.0266394801503615,4.125,0.0515625,0.0,0.09088439478331889,1.0,,0.0005002315437264361,0.011724002602974072,0,churn,0.03952447828751331,0.07476459928585438,2,churn,0.01125812966017188,0.10348351255014182,4,churn,0.03129371060947929,0.1618022557378733,9,churn,0.018597252159842714,0.08829061993815204,5,churn,0.021013260703726482,0.07533414212487956,3,churn,0.033699828781823454,0.07772817671561079,3,churn,0.06280179165156699,0.16250945631782018,6,churn,0.08236142423614629,0.0970421711585618,1,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|506
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,507,20000,4000,11.402374744415283,0.0007170367227426366,0.0223330706662426,0.11572163584323839,1.012378471510583,5.375,0.0671875,0.0,0.0909249912013937,1.0,,0.0007170367227426366,0.01792997881104432,0,churn,0.02356202317345623,0.1481648627328289,6,churn,0.024434114702674828,0.05958840538957179,2,churn,0.0232897938861102,0.07516587131508763,3,churn,0.011417860511267192,0.15272069496369695,9,churn,0.020939638392996406,0.17022041982237074,10,churn,0.019462541816395194,0.15030000552730688,6,churn,0.03084568402310569,0.1202492500033599,6,churn,0.02471290882393505,0.04936357699168435,1,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|507
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,508,20000,4000,11.415565252304077,0.0008158258306214049,0.025564201024095748,0.10735931994446352,1.0154547419367548,4.75,0.059375,0.0,0.0863391500789445,1.0,,0.0008158258306214049,0.009655888547898006,0,churn,0.01999515366115193,0.05440647858340096,2,churn,0.012589868687263448,0.15174256445553835,9,churn,0.023684984533877254,0.1267447328382673,7,churn,0.021658435992161225,0.05630659652608301,2,churn,0.02585753147081551,0.15966901651795615,8,churn,0.028073978991054967,0.09901443678578678,3,churn,0.03238900247383395,0.1339034546331926,5,churn,0.04026465238260771,0.07708727921548303,2,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|508
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,509,20000,4000,11.482970714569092,0.0006608702130485645,0.025563391513978066,0.11153321997837753,1.0174131858622568,5.375,0.06718750000000001,0.0,0.09439410593293229,1.0,,0.0006608702130485645,0.00920016872667428,0,churn,0.018648864081468326,0.1340481553313167,7,churn,0.03941971085465094,0.1948498527181736,11,churn,0.044048365229707676,0.059818592084698856,1,churn,0.042834464318838646,0.10187540771464573,3,churn,0.019520305565332463,0.11302775415200668,6,churn,0.013378300633385598,0.08264476426324215,4,churn,0.011025958905326996,0.09538725642918151,6,churn,0.015631162523113896,0.11061397713375495,5,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|509
h12_incremental_elite,QI-MRFO+CXM continue+event-aware elite,n100 m10 churn20 lam=1.0,churn,100,10,510,20000,4000,11.298737049102783,0.0002774040600521857,0.028024297126383893,0.08569505650134059,1.016064007674653,3.375,0.0421875,0.0,0.07142366903420037,1.0,,0.0002774040600521857,0.01093729673203461,0,churn,0.03927208252552608,0.08528467181431981,3,churn,0.02543194182491079,0.07370284535971433,3,churn,0.034549275598368984,0.11656073551524894,6,churn,0.022875258574369266,0.15831118376265396,8,churn,0.024148688143191672,0.09018889046354227,3,churn,0.033712459955530925,0.05493604849515266,1,churn,0.01586143659552994,0.024610005683387347,0,churn,0.028343233793643487,0.08196607091670537,3,QI-MRFO+CXM continue+event-aware elite|n100 m10 churn20 lam=1.0|510
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,501,20000,4000,11.65825080871582,0.0005402726621574024,0.013928804956417627,0.01950430265756295,1.0081049305998717,0.375,0.004687500000000001,0.0,0.01873128758562203,1.0,,0.0005402726621574024,0.018356591195955577,0,churn,0.011257151235163338,0.01368649308364553,0,churn,0.00858056687182876,0.00915925314824651,0,churn,0.011460136876037808,0.01146851767651403,0,churn,0.008078055069042247,0.009135462881669013,0,churn,0.010907073437476749,0.011869685863397702,0,churn,0.026249622161737252,0.05196487479465932,2,churn,0.021089638367351695,0.034941938179668335,1,churn,0.013808195632703172,0.013808195632703173,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|501
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,502,20000,4000,11.113747119903564,0.0005632164590757931,0.016432468512829854,0.018061667677567915,1.0084519305527815,0.125,0.0015625,0.0,0.01802475347772007,1.0,,0.0005632164590757931,0.010022884797150586,0,churn,0.019446172640830085,0.01944617264083008,0,churn,0.013328262763335288,0.013449159299611834,0,churn,0.01906237752973901,0.03183894570380542,1,churn,0.012520795655612014,0.012520795655612014,0,churn,0.022977342863600033,0.022977342863600033,0,churn,0.014107717429415894,0.014107717429415896,0,churn,0.011522560506948247,0.011608240877052218,0,churn,0.01849451871315827,0.018544966950615818,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|502
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,503,20000,4000,11.379695653915405,0.0005802236044736337,0.01708660152364424,0.022251983326132263,1.0115075037625787,0.375,0.0046875,0.0,0.02181655325962875,1.0,,0.0005802236044736337,0.016924581413833583,0,churn,0.01670012916091835,0.016700129160918356,0,churn,0.032075546399824774,0.032075546399824774,0,churn,0.019159623851257544,0.019159623851257548,0,churn,0.023880788345293464,0.023880788345293467,0,churn,0.01592660158891337,0.01681215356610163,0,churn,0.010575404545253932,0.010604075813057608,0,churn,0.009318347954331275,0.009360190271109228,0,churn,0.009056370343361205,0.04942335920149551,3,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|503
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,504,20000,4000,11.570245504379272,0.00047741762572902746,0.013414468810637422,0.015428901473446846,1.0035023865309123,0.0,0.0,0.0,0.013414468810637422,1.0,,0.00047741762572902746,0.009552112254070431,0,churn,0.014737054243262295,0.020692186576732243,0,churn,0.008243748758578424,0.011210749327945451,0,churn,0.011443840421237843,0.013657357174624199,0,churn,0.00640252054694213,0.007216360994412186,0,churn,0.00782526361725263,0.008274827380252035,0,churn,0.02828265021706859,0.031092919905548255,0,churn,0.018272895450579522,0.019179033197882448,0,churn,0.01210777723017795,0.012107777230177948,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|504
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,505,20000,4000,11.463659763336182,0.00028139770124320566,0.01605692239492205,0.023280435116129414,1.006402478554581,0.375,0.004687500000000001,0.0,0.02086067116974146,1.0,,0.00028139770124320566,0.0074353865835983055,0,churn,0.02107848949444621,0.021078489494446212,0,churn,0.010760191573003735,0.011609654438991307,0,churn,0.015346268842236385,0.015346268842236383,0,churn,0.012482125282395501,0.0124821252823955,0,churn,0.014340413687212833,0.015548315135525124,0,churn,0.004626577354398186,0.007078243197990859,0,churn,0.02524340996693141,0.03813795252288491,1,churn,0.024577902958752146,0.06496243201456502,2,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|505
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,506,20000,4000,11.354041814804077,0.0005002315437264361,0.014739716200548791,0.016679454498703485,1.004078355748887,0.125,0.0015625,0.0,0.016321493516316468,1.0,,0.0005002315437264361,0.011724002602974072,0,churn,0.009117825919558863,0.009117825919558861,0,churn,0.00877022763744215,0.009359972346698385,0,churn,0.008062489945370729,0.009285395868893289,0,churn,0.015012293970169335,0.01569886251029676,0,churn,0.02424234427940147,0.024242344279401473,0,churn,0.03243250848373628,0.03243250848373628,0,churn,0.007942557277395018,0.008131342095847616,0,churn,0.01233748209131648,0.025167384485195222,1,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|506
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,507,20000,4000,11.747143983840942,0.0007170367227426366,0.009463523116441585,0.015252212539493853,0.9996318075366482,0.375,0.004687500000000001,0.0,0.014182529984179675,1.0,,0.0007170367227426366,0.01792997881104432,0,churn,0.007981158281768836,0.01084184140771783,0,churn,0.008780943111868339,0.009921408857583986,0,churn,0.007397319587310497,0.008400805335315245,0,churn,0.004757175649723822,0.02037611879666644,1,churn,0.011113580338957844,0.011139933427241604,0,churn,0.009404856889635807,0.009404856889635809,0,churn,0.007703609851335213,0.033363194380857594,2,churn,0.01856954122093232,0.01856954122093232,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|507
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,508,20000,4000,11.03794264793396,0.0008158258306214049,0.010357045722915,0.015045690938490586,1.000394179351014,0.25,0.003125,0.0,0.013517582015893509,1.0,,0.0008158258306214049,0.009655888547898006,0,churn,0.015641413659331742,0.01672027333273736,0,churn,0.012101379486397236,0.02727382216791676,1,churn,0.005534021727140195,0.006563366459490774,0,churn,0.010641848019862466,0.024253698564972153,1,churn,0.004819729820479102,0.01143639391269839,0,churn,0.013311237891834658,0.013311237891834658,0,churn,0.013493373818049666,0.013493373818049664,0,churn,0.007313361360224925,0.007313361360224925,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|508
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,509,20000,4000,11.441110849380493,0.0006608702130485645,0.01445648899121155,0.017422105584853353,1.0064051997980776,0.125,0.0015625,0.0,0.01603346988528432,1.0,,0.0006608702130485645,0.00920016872667428,0,churn,0.014530801619885845,0.019646697418337935,0,churn,0.009267772206573096,0.025689189505265678,1,churn,0.010946081099346866,0.012841165551207732,0,churn,0.010161979656852876,0.010260996406207628,0,churn,0.017722304787033894,0.017722304787033894,0,churn,0.029538281594313633,0.029538281594313626,0,churn,0.009080767476041236,0.009274285926815364,0,churn,0.014403923489644964,0.014403923489644964,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|509
h12_incremental_elite,QI-MRFO+CXM continue+event-aware incremental elite,n100 m10 churn20 lam=1.0,churn,100,10,510,20000,4000,11.220526218414307,0.0002774040600521857,0.014254424448804863,0.01721364635748559,1.0024541189167526,0.125,0.0015625,0.0,0.01586931449446799,1.0,,0.0002774040600521857,0.01093729673203461,0,churn,0.03352962922440083,0.049774003276293714,1,churn,0.00734372979070884,0.007778152996444423,0,churn,0.015367656531936252,0.015367656531936254,0,churn,0.012967864281198192,0.013306914408029757,0,churn,0.015151472767511597,0.015151472767511599,0,churn,0.008660872699644797,0.010228377150982865,0,churn,0.01132453971359374,0.01641296314724143,0,churn,0.00968963058144466,0.009689630581444661,0,QI-MRFO+CXM continue+event-aware incremental elite|n100 m10 churn20 lam=1.0|510
